id_cas,id_pobocka,id_tovar,id_zamestnanec,pocet_kusov,dostupnost_tovaru
779,10,64,76,2,nedostupne
220,7,27,15,1,bnoeadvnk jua
741,1,374,248,3,nedostupne
777,9,83,77,6,nedostupne
707,12,221,86,4,na ceste
80,3,89,173,4,na objednavku
156,5,376,25,12,skladom
619,10,99,11,4,na objednavku
730,10,30,138,1,nedostupne
654,9,443,93,4,nedostupne
546,8,256,220,1,dosueentnp
310,5,138,171,3,na objednavku
145,4,144,189,4,na ceste
431,4,279,237,4,na ceste
45,3,160,182,6,na objednavku
304,6,148,164,4,na objednavku
178,2,289,45,1,skladom
941,1,391,155,4,nedostupne
415,11,12,140,6,na objednavku
121,1,176,263,1,nedostupne
477,11,217,96,12,skladom
673,2,236,278,9,skladom
428,9,176,1,7,na objednavku
286,3,226,64,4,nedostupne
898,4,252,191,2,na objednavku
63,9,403,120,3,nedostupne
288,10,154,120,1,skladom
195,5,13,80,1,nedostupne
932,11,189,264,14,na objednavku
448,10,176,264,15,na ceste
562,3,394,210,2,nedostupne
558,1,380,57,7,skladom
393,4,270,58,10,na objednavku
80,4,258,67,1,nedostupne
940,1,435,186,3,na ceste
425,2,427,45,6,na objednavku
26,8,212,105,2,na objednavku
719,5,151,223,3,na objednavku
108,10,377,180,2,nedostupne
685,2,347,117,10,na ceste
316,10,41,29,4,na ceste
257,4,319,230,2,na ceste
886,4,315,273,13,skladom
447,1,287,151,6,nedostupne
695,3,235,102,4,skladom
966,12,221,84,3,na ceste
523,5,164,100,3,nedostupne
444,9,201,205,1,na ceste
851,9,161,72,10,na ceste
777,9,289,255,4,nedostupne
402,9,91,164,4,nedostupne
182,5,424,19,9,nedostupne
514,6,4,161,8,na ceste
281,2,413,113,4,nedostupne
29,9,44,64,1,na objednavku
536,12,31,266,2,nedostupne
269,3,102,14,3,na ceste
847,6,321,117,2,skladom
708,10,431,155,1,skladom
308,8,263,6,5,na objednavku
346,7,250,53,4,na objednavku
91,11,121,118,2,na ceste
153,6,50,65,2,na objednavku
423,1,59,32,1,nedostupne
755,12,397,239,2,skladom
471,8,446,157,2,na objednavku
116,1,77,18,3,na objednavku
517,9,280,205,15,nedostupne
395,8,445,213,1,nsteea c
490,7,385,40,6,na objednavku
397,7,94,178,4,nedostupne
716,2,386,174,6,na objednavku
992,10,311,283,4,nedostupne
44,6,330,123,1,na objednavku
959,6,232,57,1,na ceste
836,4,91,84,5,na objednavku
112,12,148,54,5,na objednavku
974,5,151,62,1,na objednavku
631,1,106,205,3,skladom
520,12,256,158,4,nedostupne
133,1,247,165,3,skladom
691,10,332,110,4,na objednavku
456,6,237,278,7,skladom
865,8,250,237,4,na ceste
21,4,269,128,8,skladom
89,8,375,7,5,nedostupne
418,6,125,53,2,nedostupne
292,6,221,90,1,na objednavku
712,7,54,2,13,na ceste
388,8,51,145,51,skladom
386,3,69,227,3,na objednavku
537,7,58,210,13,skladom
472,6,377,199,2,na ceste
409,12,104,72,5,na objednavku
981,3,67,146,4,na objednavku
132,11,29,244,4,na ceste
817,2,412,245,5,nedostupne
600,1,182,171,3,na objednavku
305,1,247,270,2,skladom
637,2,187,206,6,na ceste
323,3,55,128,2,nedostupne
917,2,399,209,8,skladom
116,1,160,114,2,nedostupne
358,1,323,131,4,skladom
516,10,358,187,1,skladom
3,2,84,240,14,skladom
722,2,435,234,3,nedostupne
612,11,41,108,9,na objednavku
246,7,393,275,11,nedostupne
820,8,110,224,4,skladom
566,8,326,167,3,na objednavku
400,10,395,90,9,na ceste
898,5,376,76,4,na objednavku
502,6,451,43,13,na objednavku
378,5,64,43,12,skladom
114,6,371,72,5,na objednavku
629,4,127,116,4,na objednavku
364,12,182,235,14,na objednavku
597,12,132,213,12,na ceste
326,12,107,159,1,na objednavku
629,2,405,14,4,nedostupne
420,6,45,51,4,skladom
568,10,208,183,4,nedostupne
596,10,392,64,4,nedostupne
503,4,117,163,2,mkdsloa
761,12,7,184,2,na objednavku
328,9,170,248,5,na objednavku
328,6,303,279,6,nedostupne
924,5,166,64,5,nedostupne
603,6,298,155,1,na objednavku
220,11,156,5,4,skladom
784,4,252,36,4,skladom
402,12,85,63,2,skladom
973,1,352,150,2,na ceste
441,12,160,49,4,na ceste
720,1,193,182,2,na objednavku
331,7,174,134,11,nedostupne
753,7,447,6,14,na objednavku
646,1,197,147,4,na ceste
38,1,272,61,1,skladom
262,6,395,281,10,skladom
909,2,441,199,1,nedostupne
903,6,191,68,5,nedostupne
346,6,192,263,6,nedostupne
682,12,269,196,6,skladom
619,2,298,137,2,aavdkjonne ub
24,9,314,222,4,nedostupne
773,7,87,84,4,skladom
143,3,384,121,9,na ceste
434,11,177,224,1,nedostupne
1,7,207,124,2,eonsepudnt
731,10,114,262,11,skladom
632,2,304,5,11,skladom
857,7,211,191,2,nedostupne
171,12,373,119,14,na ceste
752,10,194,57,3,na ceste
121,7,147,209,1,nedostupne
963,11,225,58,14,na ceste
773,8,37,187,3,eeptsnoudn
162,6,234,241,1,skladom
994,6,211,207,1,na ceste
336,6,232,113,10,na ceste
243,1,404,277,3,na ceste
855,11,310,184,4,na ceste
651,12,201,136,5,skladom
695,3,378,204,4,na objednavku
265,6,46,172,3,na objednavku
899,2,401,138,3,nedostupne
493,9,95,123,10,nedostupne
348,1,388,182,1,nedostupne
605,2,378,23,1,skladom
212,7,104,272,4,na objednavku
911,6,252,146,5,skladom
803,6,120,131,14,nedostupne
163,12,420,203,6,na objednavku
752,5,165,234,4,na objednavku
838,7,207,109,1,nedostupne
937,1,52,135,13,nedostupne
183,8,212,142,3,na objednavku
126,8,443,72,8,skladom
624,11,311,37,3,na objednavku
579,1,327,237,2,na objednavku
289,9,413,151,1,na ceste
418,6,161,151,4,na ceste
861,5,49,139,10,na ceste
896,8,302,48,3,na objednavku
558,4,216,35,2,na objednavku
812,11,318,65,10,na ceste
163,6,121,100,2,na objednavku
179,9,57,188,4,na objednavku
289,10,295,9,1,nedostupne
82,5,209,131,4,na objednavku
545,2,115,115,1,nedostupne
261,7,212,162,5,na objednavku
634,7,171,129,12,skladom
600,4,207,173,2,nedostupne
643,11,284,189,2,skladom
517,1,200,62,12,na objednavku
413,9,20,5,4,nedostupne
360,4,448,81,3,na objednavku
925,10,378,134,4,kmolasd
727,3,106,12,6,na ceste
91,4,289,114,7,skladom
498,3,195,150,3,na objednavku
692,9,178,5,1,opteensund
270,10,295,63,1,nedostupne
95,5,217,16,12,skladom
372,11,305,262,12,na ceste
749,8,163,180,3,na ceste
97,3,304,203,12,nedostupne
372,6,44,122,3,na objednavku
351,9,262,35,1,d jnvaonkeaub
227,3,149,131,6,nedostupne
519,3,408,63,3,nedostupne
425,5,109,235,4,koaslmd
371,11,448,83,2,na objednavku
173,4,243,247,3,skladom
25,8,380,45,3,skladom
788,9,60,123,2,nedostupne
114,10,124,253,6,na objednavku
211,2,140,203,4,na ceste
967,2,14,169,3,nkuojvaedbn a
224,10,129,103,5,usdenonept
482,8,164,206,15,nedostupne
697,3,4,206,5,na objednavku
772,8,359,146,4,na objednavku
662,2,283,176,4,nedostupne
454,4,7,266,4,skladom
123,5,5,237,5,skladom
263,4,354,157,4,na ceste
679,2,414,160,2,na objednavku
869,9,203,179,3,nedostupne
236,9,436,83,3,skladom
463,12,210,207,2,na objednavku
752,12,233,198,13,na ceste
857,10,180,209,1,na ceste
274,6,227,96,7,na objednavku
364,7,350,78,1,skladom
219,1,316,20,3,na objednavku
983,1,364,139,3,skladom
374,10,436,248,4,klsamod
865,11,74,156,4,skladom
65,9,246,244,3,atens ce
262,4,340,102,2,na ceste
908,9,231,235,1,nedostupne
323,12,138,193,3,na objednavku
213,6,127,75,3,skladom
679,8,242,255,2,na objednavku
908,11,405,198,9,na objednavku
284,10,348,210,3,na ceste
424,1,313,238,10,nedostupne
911,6,317,238,2,na ceste
877,10,168,217,1,skladom
704,7,312,209,2,skladom
389,12,69,244,10,skladom
646,4,395,202,2,nedostupne
377,4,222,15,9,skladom
50,10,59,108,3,nedostupne
63,8,221,261,2,na objednavku
737,10,416,68,4,na objednavku
263,12,112,49,14,lkmoasd
85,4,26,213,2,na objednavku
701,5,102,82,5,nedostupne
89,9,236,260,1,na objednavku
970,1,277,183,4,nedostupne
910,6,396,121,10,nedostupne
999,12,299,39,6,na ceste
452,8,271,62,9,na objednavku
809,4,22,272,3,skladom
440,3,318,227,3,na ceste
583,3,202,59,10,na ceste
565,5,166,275,4,na objednavku
967,11,274,223,11,nedostupne
783,7,355,16,3,nedostupne
293,4,422,255,4,na ceste
906,3,238,281,2,nedostupne
517,10,326,150,4,na objednavku
922,8,358,234,2,na objednavku
744,2,265,145,4,nedostupne
432,10,88,18,4,nedostupne
818,9,337,115,1,na ceste
819,6,379,40,2,na objednavku
429,12,191,173,8,nedostupne
584,2,34,268,5, acteesn
115,9,157,125,8,na ceste
560,1,167,162,1,na objednavku
972,10,258,132,4,nedostupne
344,8,441,247,1,na objednavku
30,9,388,263,12,skladom
309,7,293,275,13,na ceste
191,7,346,3,15,na ceste
517,2,112,221,5,na ceste
490,7,164,137,1,nedostupne
154,8,155,26,5,na ceste
395,1,304,32,7,na objednavku
538,11,193,156,1,nedostupne
846,2,322,191,2,nedostupne
884,4,326,207,2,nedostupne
561,1,341,209,9,skladom
293,6,327,138,1,na objednavku
88,10,116,146,2,skladom
225,10,361,111,6,nedostupne
677,3,235,63,1,na objednavku
938,1,147,270,13,nedostupne
990,6,84,65,1,na objednavku
72,11,177,134,10,na objednavku
306,1,441,258,4,na ceste
619,7,393,119,3,na objednavku
81,4,247,29,4,na objednavku
599,11,294,144,1,na ceste
479,11,77,59,3,nedostupne
649,1,248,24,1,na ceste
472,5,82,62,3,na objednavku
928,9,108,67,14,na ceste
274,5,63,145,4,na ceste
577,6,53,194,7,na objednavku
364,12,380,141,5,skladom
783,1,444,219,4,na ceste
919,8,143,44,4,epduoennts
181,7,31,215,11,na objednavku
175,2,234,163,11,na objednavku
279,10,385,60,2,na objednavku
907,1,7,167,1,na objednavku
882,4,33,211,2,skladom
669,8,146,58,1,nedostupne
336,7,120,92,1,nedostupne
756,3,386,10,3,nedostupne
86,11,349,179,3,nedostupne
781,12,285,249,2,nedostupne
383,4,218,58,14,na ceste
714,1,113,25,11,skladom
980,11,225,86,12,na objednavku
676,3,298,259,1,na objednavku
587,10,370,174,6,na ceste
326,8,451,258,3,nedostupne
926,9,213,130,1,na ceste
907,10,130,48,4,ce eastn
305,5,209,169,11,skladom
87,1,163,239,14,jannedboak uv
137,5,173,64,5,skladom
801,12,11,69,2,skladom
730,10,291,178,13,na objednavku
758,7,120,11,1,na objednavku
681,8,418,3,4,na objednavku
672,10,364,249,15,na objednavku
573,2,337,6,12,skladom
397,4,216,30,9,na ceste
880,7,275,121,4,nedostupne
204,8,432,177,2,skladom
5,9,361,127,1,nedostupne
592,6,180,52,7,na ceste
452,10,261,184,5,na ceste
871,4,128,12,3,nedostupne
769,6,278,45,1,na ceste
8,12,49,4,4,na objednavku
209,4,392,278,10,na objednavku
979,12,130,282,4,nedostupne
648,10,436,188,9,na objednavku
853,11,232,179,3,na ceste
687,10,254,23,6,na ceste
892,2,113,206,1,na objednavku
276,7,389,39,2,na objednavku
135,6,333,241,10,skladom
652,11,344,269,4,nedostupne
571,4,239,100,7,adlmosk
785,11,201,41,5,teopsndenu
328,12,122,83,12,na objednavku
90,4,293,34,1,na ceste
298,3,392,278,2,na ceste
302,1,315,112,2,nedostupne
626,2,110,202,2,nedostupne
144,9,283,65,5,skladom
924,7,336,265,5,na ceste
450,11,396,17,1,nedostupne
153,7,281,233,1,nedostupne
397,12,401,39,4,nedostupne
832,7,256,84,3,na ceste
425,7,3,80,3,na ceste
874,2,285,256,1,skladom
365,4,9,232,1,na ceste
809,10,192,209,6,skladom
987,5,440,109,3,na objednavku
750,2,357,53,12,skladom
611,10,324,69,12,skladom
842,1,57,7,8,na ceste
358,9,174,200,1,na ceste
404,3,240,190,9,na ceste
395,5,177,195,5,na objednavku
944,10,221,187,11,skladom
575,3,408,199,12,na objednavku
498,6,110,165,1,na ceste
536,3,249,243,5,v odnuakanjeb
472,1,264,243,4,nedostupne
585,5,150,29,3,na ceste
417,10,198,102,4,na ceste
909,11,302,95,9,na ceste
7,7,36,150,5,skladom
707,5,251,140,4,oadkslm
76,1,262,194,11,na objednavku
313,8,243,251,1,na objednavku
9,3,439,244,5,na objednavku
129,7,134,208,7,nedostupne
270,9,220,44,2,na ceste
781,12,433,127,4,ednspnetou
328,8,272,65,2,kdeonavjanub 
97,6,403,250,1,nedostupne
822,7,19,29,1,na ceste
46,5,271,222,3,na objednavku
946,3,420,72,2,na ceste
80,9,398,96,3,stnunpedeo
574,9,340,106,10,nedostupne
634,5,11,241,2,nedostupne
464,7,190,90,5,skladom
570,7,205,165,9,nedostupne
199,10,261,238,3,nedostupne
682,10,210,133,8,nedostupne
99,5,42,251,4,na objednavku
167,5,44,149,12,na objednavku
712,7,176,105,3,na objednavku
153,10,324,174,1,skladom
415,8,146,147,1,nedostupne
725,2,148,115,3,na objednavku
111,6,103,196,2,na ceste
711,11,343,131,4,nedostupne
825,3,353,82,1,nedostupne
77,5,294,66,11,skladom
392,11,210,68,1,nedostupne
475,6,280,152,1,nedostupne
281,5,415,32,2,na objednavku
388,12,405,152,2,skladom
960,10,382,238,3,nedostupne
7,9,288,8,11,nedostupne
866,9,140,187,4,tn acsee
881,8,330,89,4,skladom
890,1,321,14,1,na objednavku
578,1,128,256,5,skladom
762,3,161,142,1,skladom
111,2,314,244,3,nedostupne
754,10,412,150,13,na objednavku
260,1,148,25,12,nedostupne
324,11,68,228,1,nedostupne
422,1,202,144,10,nedostupne
488,3,363,70,4,na objednavku
611,11,32,1,4,na ceste
133,5,83,47,4,laomskd
326,10,249,274,3,skladom
520,8,164,60,3,na ceste
921,11,187,174,1,na ceste
564,3,433,185,11,na ceste
939,7,264,50,2,na ceste
646,5,424,257,5,na ceste
351,10,68,263,3,nedostupne
600,3,415,282,1,nedostupne
952,1,127,148,1,na ceste
902,5,350,23,3,nedostupne
577,8,359,13,11,nedostupne
946,12,126,137,3,na objednavku
98,10,213,193,12,skladom
928,8,383,100,4,skladom
380,9,255,37,7,nedostupne
196,8,249,66,5,na ceste
212,9,356,193,1,na objednavku
850,8,111,248,1,na ceste
523,1,352,35,1,nedostupne
878,4,88,90,3,skladom
221,2,214,101,4,skladom
50,7,275,73,12,na ceste
308,6,11,146,2,na objednavku
619,6,70,253,5,na objednavku
930,12,82,45,3,nedostupne
834,2,208,168,4,nedostupne
611,3,88,23,9,nedostupne
8,3,62,116,12,na ceste
4,11,50,179,2,na objednavku
968,10,142,22,2,nedostupne
587,4,376,202,3,skladom
338,2,435,203,10,na objednavku
537,10,334,16,5,na ceste
796,1,172,160,10,na objednavku
759,6,389,53,7,na objednavku
531,3,313,55,3,skladom
428,2,172,68,14,skladom
465,12,273,165,4,na ceste
236,3,263,159,5,na ceste
695,7,426,168,1,skladom
756,2,24,193,7,nedostupne
141,11,120,181,9,nedostupne
479,9,66,155,1,nedostupne
351,11,339,187,1,nedostupne
898,2,347,89,4,na objednavku
348,2,158,147,4,nbdnuajaveko 
615,11,70,61,12,na ceste
919,4,20,205,1,nedostupne
712,7,257,107,1,nedostupne
454,12,132,42,3,na objednavku
654,9,397,188,7,moadlks
447,1,388,112,8,na objednavku
918,6,361,220,3,na objednavku
38,12,28,227,1,skladom
156,4,42,235,4,na objednavku
592,7,443,209,4,na objednavku
639,4,335,207,5,nedostupne
790,12,330,228,2,na objednavku
395,11,245,205,13,na objednavku
665,1,309,61,1,skladom
183,9,82,63,3,nedostupne
634,7,22,179,2,skladom
160,11,323,248,4,nedostupne
443,6,49,117,3,nedostupne
144,1,131,128,4,skladom
997,1,163,161,8,na objednavku
596,9,309,83,3,na ceste
738,1,188,65,7,nedostupne
445,9,326,180,5,na ceste
997,2,382,147,6,nedostupne
446,9,198,251,1,na ceste
324,3,73,142,4,na ceste
327,9,429,264,1,nedostupne
290,12,230,220,1,na objednavku
738,10,255,205,10,na ceste
374,10,371,270,13,nedostupne
185,8,264,13,8,na objednavku
946,5,427,135,3,na ceste
919,11,195,111,2,nedostupne
342,12,412,149,13,nedostupne
418,4,37,195,7,nedostupne
577,7,96,283,4,na objednavku
314,7,102,8,4,skladom
122,8,309,248,12,skladom
12,1,135,109,5,skladom
795,9,77,81,2,nedostupne
400,11,324,154,4,skladom
796,3,2,37,12,skladom
175,1,210,49,15,skladom
267,1,157,185,2,na ceste
594,5,233,124,5,nedostupne
254,6,184,206,2,na objednavku
451,4,406,131,5,skladom
892,11,16,276,3,mosakld
751,8,34,155,2,nedostupne
126,5,128,159,4,nedostupne
917,11,434,280,12,na objednavku
324,9,388,160,8,na ceste
650,7,392,257,4,nedostupne
429,8,130,102,5,skladom
626,4,423,138,6,na ceste
316,12,392,193,1,na ceste
380,4,398,64,3,na objednavku
822,1,388,280,5,skladom
800,6,100,164,3,skladom
520,12,418,276,3,na ceste
924,11,229,18,1,na objednavku
167,10,243,22,5,na objednavku
933,2,186,167,3,nedostupne
436,7,222,195,1,nedostupne
25,11,152,94,10,na objednavku
521,11,26,218,6,skladom
730,6,394,275,5,skladom
96,3,63,278,6,na objednavku
176,7,409,223,8,na objednavku
485,4,306,127,3,skladom
630,10,314,22,2,na ceste
437,7,94,119,3,na objednavku
141,6,2,173,9,na objednavku
704,11,255,59,3,na ceste
169,11,119,133,2,skladom
380,12,415,180,6,na objednavku
103,12,401,240,1,skladom
384,1,254,254,14,na objednavku
113,11,330,156,6,na objednavku
37,12,247,106,5,na ceste
697,10,435,272,3,na objednavku
706,5,265,179,10,na objednavku
413,11,235,38,8,skladom
917,8,262,191,3,na objednavku
79,1,237,153,4,na objednavku
504,6,115,252,4,na objednavku
811,8,196,108,4,na objednavku
325,6,314,158,6,skladom
164,6,450,191,1,na ceste
663,12,36,232,3,na objednavku
307,1,378,137,3,nedostupne
388,5,174,36,14,na objednavku
744,5,371,21,4,na objednavku
501,5,274,240,13,dpenusonte
184,1,196,34,9,na objednavku
131,2,273,69,1,nedostupne
620,3,165,237,4,nedostupne
861,4,118,103,12,na objednavku
701,7,246,50,4,na ceste
985,3,223,106,4,na objednavku
905,4,76,220,1,na ceste
871,4,273,24,9,na ceste
974,12,18,172,8,nedostupne
111,8,136,229,3,na objednavku
217,8,421,235,13,nedostupne
830,2,396,279,3,na objednavku
915,3,14,153,11,nedostupne
956,11,365,115,2,skladom
589,1,246,125,8,na ceste
773,3,189,38,15,nedostupne
477,4,279,54,1,na ceste
441,5,8,87,3,nedostupne
205,12,406,185,2,skladom
807,10,297,242,5,na objednavku
113,5,412,198,1,nedostupne
420,5,328,42,8,nedostupne
958,10,244,10,5,skladom
619,7,292,25,11,skladom
719,11,363,262,1,na ceste
793,6,322,263,14,e tnscae
281,6,163,56,2,skladom
140,3,67,209,2,na objednavku
553,2,237,213,2,na ceste
254,6,90,231,3,skladom
436,8,88,6,4,na objednavku
599,10,195,41,3,jonkaanb vued
901,2,328,231,4,nedostupne
718,8,287,108,3,na objednavku
533,12,361,150,4,nedostupne
532,3,375,32,2,jo vbndanuake
666,12,155,5,4,na objednavku
889,12,200,37,2,nedostupne
775,12,341,47,2,na objednavku
186,6,150,64,1,na objednavku
907,10,124,211,4,na ceste
996,6,385,13,5,na objednavku
613,9,50,191,3,na ceste
74,11,409,135,3,skladom
974,5,111,240,2,nedostupne
832,7,30,205,5,nedostupne
100,8,88,94,2,skladom
254,8,363,36,2,nedostupne
817,10,123,262,3,skladom
877,10,62,48,4,na objednavku
815,9,112,233,1,na objednavku
458,2,198,120,4,na objednavku
326,2,58,175,3,skladom
753,5,56,43,1,skladom
363,10,71,44,11,nedostupne
69,12,271,281,3,na objednavku
984,1,410,124,10,nb ajuaovkden
677,3,232,66,5,na ceste
256,5,284,260,1,na objednavku
831,3,19,236,8,nedostupne
713,10,261,258,3,nedostupne
137,2,344,26,6,nedostupne
595,6,349,282,1,na ceste
583,11,360,245,1,nedostupne
291,5,21,107,1,nedostupne
888,3,257,43,12,skladom
935,9,388,172,14,na ceste
117,9,126,117,4,skladom
790,2,102,26,3,nedostupne
334,6,283,174,2,skladom
208,4,246,223,1,na objednavku
137,6,444,25,1,na objednavku
567,4,327,241,4,skladom
388,7,156,258,10,nedostupne
276,2,179,123,3,nedostupne
881,5,117,112,1,na objednavku
642,8,156,2,6,na objednavku
496,2,401,85,1,na ceste
12,3,351,113,2,na objednavku
550,3,302,23,4,nedostupne
57,9,37,191,1,nedostupne
579,11,106,191,1,nedostupne
918,12,373,131,4,na ceste
662,10,344,221,5,na ceste
562,10,16,69,9,skladom
639,6,45,215,4,na ceste
930,3,246,74,2,nedostupne
561,5,154,242,4,na ceste
710,9,278,250,4,na ceste
40,2,445,130,2,skladom
421,6,284,205,3,skladom
180,2,237,205,4,nedostupne
258,8,259,233,3,na ceste
891,11,246,154,1,na ceste
864,2,376,173,5,na ceste
959,2,309,200,10,na ceste
506,6,315,98,2,nedostupne
528,3,215,29,4,na objednavku
922,3,342,252,5,skladom
965,6,115,278,4,na ceste
567,7,123,50,2,na objednavku
396,5,224,65,5,na ceste
412,4,420,221,3,na objednavku
434,10,270,78,6,na objednavku
255,1,263,62,8,skladom
889,6,45,20,1,na objednavku
377,5,405,197,4,nedostupne
475,1,174,283,6,na objednavku
205,5,229,235,1,na ceste
717,2,5,27,2,skladom
397,6,272,16,1,na ceste
178,8,132,210,2,skladom
15,2,374,132,1,tnpsndoeeu
203,7,186,51,2,na objednavku
125,4,54,39,12,na ceste
826,10,407,91,1,na ceste
238,7,421,4,11,skladom
395,11,84,241,4,skladom
393,6,409,240,5,na objednavku
914,11,221,21,3,na objednavku
517,11,257,275,4,na ceste
932,12,430,237,1,nedostupne
706,7,223,17,1,na objednavku
336,10,180,190,4,na ceste
977,3,265,237,8,na ceste
310,2,108,35,2,na ceste
338,5,319,71,9,na objednavku
619,4,410,213,3,nedostupne
995,5,89,79,9,na objednavku
927,3,84,157,1,skladom
22,8,378,179,3,nedostupne
586,9,305,211,3,nedostupne
860,1,233,79,8,skladom
215,12,76,209,4,skladom
494,5,177,234,4,nedostupne
703,7,316,117,11,nedostupne
208,6,408,14,2,na objednavku
103,5,292,145,1,nedostupne
735,3,153,56,1,skladom
409,3,26,178,3,nedostupne
660,11,258,103,2,djua vnoebkna
671,1,437,21,1,na ceste
764,1,329,136,7,nedostupne
4,2,175,234,3,na objednavku
459,3,87,59,1,na ceste
35,3,270,215,8,na objednavku
858,10,43,214,2,na objednavku
346,2,408,14,13,na ceste
58,10,385,56,1,skladom
24,5,197,212,4,na objednavku
787,12,334,260,2,nedostupne
