id_zamestnanec,id_dodavatel,id_cas,id_tovar,poznamka,pocet_kusov
2,45,289,10,erat vel pede blandit congue.,284
52,42,905,208,neque. Nullam ut nisi a odio semper,305
113,66,341,77,vitae nibh. Donec,316
91,5,691,124,sed turpis nec mauris,48
198,32,561,400,non justo. Proin non massa non,288
54,14,496,145,"sit amet, dapibus id,",50
261,31,619,402,"blandit enim consequat purus. Maecenas libero est,",314
280,12,54,50,neque. Nullam ut nisi a odio semper,33
158,17,122,428,Vestibulum ut eros,51
33,23,884,348,dui nec urna suscipit,264
100,55,759,296,"quis, pede. Suspendisse dui. Fusce diam",154
195,8,985,427,"non, dapibus rutrum,",180
204,18,509,276,"ctsteuicdens ,eeu,ir ncrerrhunto s",375
244,44,208,12,Duis volutpat nunc sit amet metus. Aliquam,70
106,45,381,443,"elementum sem, vitae aliquam",192
21,70,258,262,ac ipsum. Phasellus,308
170,42,523,427,s nnP rous tn.ion ejsnma atoaon,67
34,36,714,297,"lobortis quis, pede. Suspendisse dui.",56
98,50,731,32,"non, cursus non, egestas a, dui.",124
62,56,2,401,"est ac facilisis facilisis,",93
30,6,73,359,"nulla ante, iaculis nec, eleifend non, dapibus",119
190,20,196,363,"blandit enim consequat purus. Maecenas libero est,",32
13,32,120,379,"porttitor tellus non magna. Nam ligula elit,",277
203,40,552,436,"nec, cursus a, enim. Suspendisse aliquet,",291
62,40,537,328,amet ultricies sem magna nec,355
53,27,976,104,rttupeoD non ltseoc ilotrn,24
2,43,313,152,gravida sagittis. Duis gravida. Praesent eu nulla,25
270,70,529,89,"auctor non, feugiat nec,",280
250,13,78,136,vel pede blandit congue. In,360
47,43,576,128,"pharetra, felis eget varius ultrices, mauris ipsum",117
270,51,817,132,mauris a nunc. In at pede.,21
11,68,755,395,augue eu tellus.,360
14,8,763,171,ipsum ac mi eleifend egestas. Sed,272
215,41,793,3,"lectus. Nullam suscipit, est ac",102
280,6,340,371,Morbi metus. Vivamus euismod urna. Nullam,237
24,58,584,439,"velit in aliquet lobortis, nisi nibh lacinia",251
70,35,199,31,dictum magna. Ut tincidunt,341
218,24,629,367,"ultricies ornare, elit elit fermentum risus,",168
12,15,635,347,neque. Nullam ut nisi,95
120,65,936,328,"hendrerit id, ante. Nunc mauris sapien, cursus",272
201,8,163,84,erat nonummy ultricies,11
200,60,326,71,In tincidunt congue turpis. In condimentum.,237
72,40,91,245,eget metus. In nec,195
43,21,901,375,"sed consequat auctor, nunc nulla vulputate",230
67,14,411,193,"ante, iaculis nec, eleifend",324
249,39,181,377,tincidunt adipiscing. Mauris,160
114,16,675,61,"varius et, euismod et, commodo at, libero.",96
193,65,23,77,cubilia Curae,46
113,42,58,263,"pede sagittis augue,",242
72,44,610,277,"dis parturient montes, nascetur ridiculus mus.",962
84,5,850,374,lobortis tellus justo sit,46
71,46,933,151,mauris blandit mattis. Cras,19
22,22,226,83,orci lobortis augue scelerisque mollis. Phasellus,83
19,66,585,43,ornare. Fusce mollis. Duis sit,206
251,54,923,444,"eget, dictum placerat, augue. Sed molestie. Sed",50
74,17,34,41,massa lobortis ultrices. Vivamus,263
253,12,357,151,Cras interdum. Nunc sollicitudin,85
139,6,520,152,tnsuae.ijlmalut st o ,364
65,64,6,350,felis ullamcorper viverra. Maecenas,55
45,61,317,251,Donec porttitor tellus non,149
140,7,493,310,"purus, accumsan interdum libero dui",316
242,49,327,122,Quisque porttitor eros nec tellus. Nunc lectus,761
194,27,58,443,Nullam ut nisi a odio semper cursus.,303
75,53,302,36,erat vel pede blandit congue. In scelerisque,362
101,25,653,58,velit. Sed malesuada augue,298
282,27,187,231,"pede, nonummy ut, molestie in, tempus",235
73,56,367,252,Ut semper pretium neque. Morbi quis,147
73,37,322,108,Nullam enim. Sed nulla,124
211,7,585,90,ad litora torquent per,45
143,28,319,30,"et magnis dis parturient montes,",112
282,56,566,210,"amet luctus vulputate, nisi sem semper",160
247,10,685,322,ac arcu. Nunc mauris. Morbi non sapien,219
4,44,18,216,"leo elementum sem, vitae aliquam",230
202,68,807,341,aliquet. Proin velit. Sed malesuada,261
74,69,817,297,"luctus, ipsum leo",95
39,48,43,201,mauris sit amet lorem semper auctor. Mauris,71
238,3,113,279,ut quam vel,257
7,39,473,40,"pede, nonummy ut, molestie in, tempus",203
116,24,141,247,"non, cursus non, egestas a, dui.",52
57,31,286,96,ut quam vel,157
264,53,147,431,i.s eetrulsugut  masNle,129
127,37,655,152,"Nam nulla magna, malesuada vel,",207
63,46,26,337,"gd eica,alinir  avolitol ,sspnaauiea,nunmda sd",148
249,10,642,198,ridiculus mus. Proin vel arcu eu,331
273,20,891,330,"pede sagittis augue,",29
60,13,29,278,"consequat nec, mollis vitae, posuere at, velit.",217
153,31,939,25,"gd eica,alinir  avolitol ,sspnaauiea,nunmda sd",373
62,33,84,26,neque pellentesque massa,226
57,12,768,19,"Sed auctor odio a purus. Duis elementum,",63
57,30,234,118,Fusce aliquet magna,186
142,70,674,374,turpis non enim.,2
130,49,739,116,enim diam vel arcu. Curabitur ut,332
259,46,264,387,"blandit enim consequat purus. Maecenas libero est,",153
104,33,360,441,Suspendisse commodo tincidunt nibh.,312
123,45,667,421,"rd s eimcede num,ueoe u unacpcbirlnmunart sulimet",117
272,35,36,354,ultrices posuere cubilia Curae,327
147,27,7,341,"nec ante. Maecenas mi felis, adipiscing fringilla,",75
47,69,776,372,lobortis. Class aptent taciti,146
8,67,55,382,"tempus eu, ligula.",43
50,2,680,449,varius. Nam porttitor scelerisque,253
27,57,805,214,purus mauris a nunc. In,224
132,55,730,318,ac orci. Ut,228
66,41,153,321,arcu. Aliquam ultrices iaculis odio.,333
4,26,618,153,nunc. Quisque ornare tortor at,26
65,48,867,73,"nulla ante, iaculis nec, eleifend non, dapibus",157
159,56,225,278,"varius et, euismod et, commodo at, libero.",157
123,5,787,378,"sed consequat auctor, nunc nulla vulputate",333
265,55,78,269,felis. Nulla tempor,81
89,33,242,242,ipsum primis in,32
76,45,553,428,feugiat. Lorem ipsum,241
198,24,483,180,"ultricies ornare, elit elit fermentum risus,",73
266,49,492,44,"blandit enim consequat purus. Maecenas libero est,",274
52,38,745,298,"risus a ultricies adipiscing, enim mi tempor",218
81,15,467,211,pede. Cras vulputate,119
56,57,22,402,feugiat. Lorem ipsum,141
24,57,765,146,"pede sagittis augue,",330
266,29,652,435,Fusce aliquet magna a neque.,135
60,5,643,279,malesuada. Integer id,163
56,56,298,79,"quis, tristique ac, eleifend vitae, erat.",53
225,63,456,441,nDnncoo lose nu. lonuritojn . anP,157
31,65,188,445,eu augue porttitor,377
247,51,643,107,"lectus sit amet luctus vulputate, nisi sem",38
52,3,368,259,ornare lectus justo eu,205
173,14,958,41,ipsum non arcu.,326
91,58,585,305,Pellentesque habitant morbi tristique senectus et netus,37
114,60,496,183,du tsv oislr.emunNu.msi Melsmirauu Viobma.asu  r,31
93,68,93,25,nisi. Cum sociis natoque penatibus,324
107,53,601,16, r ecelir.tsuo icst Nuop ut sntunluoesterQeclq,108
25,13,14,270,ad litora torquent per,44
10,42,702,35,amet lorem semper auctor.,212
113,13,810,207,udina iu rsceip tcsnu,298
195,8,463,232,"elit. Etiam laoreet,",246
189,54,13,292,senectus et netus et malesuada,228
141,33,749,252,"non, dapibus rutrum, justo. Praesent luctus. Curabitur",216
142,14,304,267,Nullam vitae diam. Proin,153
183,10,39,387,"ac mattis ornare, lectus ante dictum",1
190,3,849,10,"eleifend vitae, erat. Vivamus nisi.",81
225,4,218,234,felis. Nulla tempor,51
250,2,878,154,consequat purus. Maecenas libero,69
90,21,714,226,lobortis tellus justo sit,30
7,5,487,134,ad litora torquent per,293
206,1,895,393,aliquet molestie tellus.,191
31,22,612,355,"vitae, erat. Vivamus nisi.",326
252,51,807,25,neque pellentesque massa,63
46,23,652,414,amet diam eu dolor,22
222,33,207,213,"pretium aliquet, metus urna convallis erat,",362
155,21,506,159,Nunc ac sem ut dolor dapibus gravida.,27
190,5,846,334,"Fusce diam nunc, ullamcorper",144
208,41,972,28,uuiEivsiii la dql idgna tQ mfgeemia.eransmour,257
223,5,622,443,"velit in aliquet lobortis,",184
221,29,120,168,"aliquet vel, vulputate eu, odio. Phasellus",286
63,56,843,81,"m,n, tcntgmmdeneueieio ",175
231,18,343,98,Cras convallis convallis dolor. Quisque,255
61,5,165,211,"urna justo faucibus lectus, a sollicitudin orci",122
188,36,403,414,ligula consectetuer rhoncus. Nullam,211
88,30,322,137,"magnis dis parturient montes, nascetur ridiculus mus.",348
110,12,487,265,Paulorri eaot uriCssi hb,247
113,35,742,59,"congue a, aliquet vel, vulputate eu, odio.",233
259,42,300,415,"at, velit. Pellentesque ultricies dignissim",282
15,23,944,179,"m,n, tcntgmmdeneueieio ",144
174,41,867,305,taciti sociosqu ad,82
28,33,330,427,"suiulmra j.rrtn, PC ueacutetrstsotruu.ub ",307
132,29,423,290,"risus. Quisque libero lacus, varius et,",28
236,39,293,271,"et magnis dis parturient montes,",141
232,25,184,394,nec quam. Curabitur vel lectus.,296
164,65,292,196,"mollis dui, in sodales elit erat",92
226,67,787,216,In faucibus. Morbi vehicula. Pellentesque tincidunt,241
134,15,63,215,"consequat purus. Maecenas libero est, congue a,",79
79,33,276,215,"In mi pede, nonummy ut, molestie",192
112,69,777,252,felis ullamcorper viverra. Maecenas,144
56,58,789,189,"rutrum urna, nec luctus",186
271,63,330,351,Nullam vitae diam. Proin,123
202,14,381,172,untFimt  semmy nunrupiftoefsemscumee.crn um,77
80,46,776,67,varius. Nam porttitor scelerisque,36
181,64,788,175,enim. Mauris quis turpis vitae,212
235,4,38,177,"nunc, ullamcorper eu, euismod ac, fermentum",359
15,56,717,387,"dolor sit amet, consectetuer",186
228,32,583,155,tndee.nei tiluoruseeleetP dgSc  p.mq,117
216,52,579,326,turpis non enim. Mauris,122
120,34,853,54,edism  ouNir.lus  ptasou mrialesu nc,126
262,34,243,392,massa lobortis ultrices. Vivamus,146
169,43,652,83,"diam nunc, ullamcorper eu,",167
242,5,508,160,erat nonummy ultricies,344
283,34,615,135,"quis, tristique ac, eleifend vitae, erat.",70
48,31,54,54,"rutrum urna, nec luctus felis purus",278
242,69,333,125,"gru iatlrems s urto iaei npp miiccsinid,smei",242
274,20,985,284,"bibendum ullamcorper. Duis cursus, diam",354
145,65,191,41,ac metus vitae,298
83,28,135,130,"dolor sit amet, consectetuer adipiscing elit. Etiam",231
176,14,977,148,odio. Aliquam vulputate ullamcorper magna. Sed eu,72
151,12,283,278,pede. Cras vulputate,228
282,44,150,131,ultricies dignissim lacus. Aliquam rutrum lorem,125
227,21,825,51,arcu. Curabitur ut odio vel,103
255,37,808,445,"ultricies ornare, elit elit fermentum risus,",376
93,24,310,32,Curae,159
179,35,265,83,"tempus eu, ligula.",281
42,3,584,124,Donec porttitor tellus non,254
30,19,867,373,amet diam eu dolor,225
1,67,512,282,eu turpis. Nulla aliquet. Proin,209
120,25,266,427,Sed eget lacus. Mauris non dui nec,9
14,38,261,301,"non, egestas a, dui.",111
116,70,994,444,"pede sagittis augue,",158
74,1,73,29,"nunc, ullamcorper eu, euismod ac,",305
36,13,635,182,"felis, adipiscing fringilla, porttitor vulputate, posuere vulputate,",240
244,69,682,1,"lacus vestibulum lorem, sit amet ultricies",15
254,57,405,153,aseentctc.nD ouiseee romuil orrbc,334
127,44,741,120,Duis volutpat nunc sit amet metus. Aliquam,75
227,7,803,235,"placerat, orci lacus vestibulum",236
90,61,640,405,"amet luctus vulputate, nisi sem semper",159
170,70,355,447,"eget, dictum placerat, augue. Sed molestie. Sed",265
189,61,102,194,fringilla. Donec feugiat metus sit amet,375
214,37,444,301,ligula. Nullam feugiat,277
42,14,846,412,"gravida non, sollicitudin",30
193,40,886,282,"Nullam velit dui, semper et, lacinia vitae,",182
137,67,336,210,eu neque pellentesque massa,5
110,38,948,250,"elementum sem, vitae aliquam",242
91,35,445,27,erat volutpat. Nulla dignissim.,286
164,66,707,350,Nullam vitae diam. Proin,296
47,24,869,378,vulputate ullamcorper magna. Sed eu,361
72,14,525,316,felis ullamcorper viverra. Maecenas,187
2,37,849,105,"elit. Etiam laoreet,",303
89,17,170,344,felis ullamcorper viverra. Maecenas,193
72,38,918,120,erat volutpat. Nulla dignissim. Maecenas,31
168,59,605,282,"mattis. Integer eu lacus. Quisque imperdiet,",175
169,28,237,244,Mauris nulla. Integer urna. Vivamus molestie,266
131,69,425,179,et ultrices posuere cubilia Curae,156
116,70,510,106,odio. Aliquam vulputate ullamcorper magna. Sed eu,317
189,27,489,108,Ut sagittis lobortis,29
44,37,968,275,enim. Mauris quis turpis vitae,137
38,58,528,247,eget tincidunt dui augue eu tellus.,368
240,17,357,99,ornare lectus justo eu,133
109,33,992,378,"pellentesque, tellus sem mollis dui, in",93
231,67,659,20,"daiggtesua  ee,siupt",313
233,44,337,421,Cras convallis convallis dolor. Quisque,313
117,38,983,241,nunc. Quisque ornare tortor at,190
257,51,947,177,"risus a ultricies adipiscing, enim mi tempor",268
22,65,453,450,ipsum. Suspendisse non leo.,277
157,31,351,417,libero. Donec consectetuer mauris,42
224,29,895,312,nisi. Cum sociis natoque penatibus et magnis,232
245,31,685,26,Donec consectetuer mauris id sapien. Cras dolor,359
274,52,546,254,amet ultricies sem magna nec,252
170,39,987,164,neque. Nullam ut nisi a odio semper,163
101,59,205,428,eros turpis non enim. Mauris,215
43,26,679,158,lacus. Etiam bibendum fermentum metus. Aenean,196
81,47,691,248,"a, facilisis non, bibendum sed, est.",86
104,9,713,308,eu neque pellentesque massa,276
216,48,934,391,"malesuada vel, venenatis vel,",27
181,3,839,324,"lectus. Nullam suscipit, est ac",187
21,4,963,138,"ipsum porta elit, a feugiat tellus",88
174,60,738,96, bv rdaelttui r.oc uraouiCu,178
247,16,676,428,mauris sagittis placerat. Cras,25
181,45,627,51, damutle vi sct biicsisatsrtamCtpuin aer.utarlhua pg,310
54,16,3,181,"bibendum ullamcorper. Duis cursus, diam",181
152,16,656,22,non justo. Proin non massa non,36
228,12,201,332,"at, velit. Pellentesque ultricies dignissim",191
91,68,819,62,Nullam vitae diam. Proin,252
204,48,998,28,In condimentum. Donec at arcu. Vestibulum ante,144
214,34,132,397,"lectus. Nullam suscipit, est ac",293
198,62,346,317,amet lorem semper auctor.,169
183,13,546,92,hymenaeos. Mauris ut quam vel sapien imperdiet,207
103,37,661,135,dolor egestas rhoncus. Proin nisl,193
129,10,619,220,Integer aliquam adipiscing lacus. Ut,111
222,5,667,79,a mi fringilla mi lacinia,160
33,52,279,177,erat vel pede blandit congue.,14
12,59,802,319,inceptos hymenaeos. Mauris,230
163,3,661,208,tristique aliquet. Phasellus fermentum convallis,258
26,61,323,340,"sit amet, dapibus id,",271
245,65,885,445,pede. Cras vulputate,175
48,23,198,49,"ut, nulla. Cras eu tellus eu",93
8,16,951,304,fermentum convallis ligula. Donec luctus aliquet,223
223,21,983,44,lacus. Aliquam rutrum lorem ac,841
91,3,415,307,nulla. Donec non justo. Proin non,364
117,48,819,310,eu sem. Pellentesque ut ipsum,198
1,8,8,416,"porttitor tellus non magna. Nam ligula elit,",311
214,39,580,167,"auctor non, feugiat nec,",79
48,60,539,32,non justo. Proin non,188
252,7,73,299,nulla. Cras eu tellus eu augue porttitor,159
53,27,265,409,"malesuada vel, convallis in, cursus et,",157
18,27,182,92,"vitae, aliquet nec, imperdiet nec, leo.",238
253,34,492,76,"ut, nulla. Cras eu tellus eu",135
143,8,265,227,Nulla tempor augue ac,170
193,14,399,64,"nec ante. Maecenas mi felis, adipiscing fringilla,",225
259,3,129,77,ultrices posuere cubilia Curae,96
120,38,537,24,"elementum sem, vitae aliquam",115
280,58,683,148,turpis non enim. Mauris,284
196,42,327,258,"sed, est. Nunc laoreet",244
71,60,607,427,"at, velit. Pellentesque ultricies dignissim",371
247,42,934,168,"facilisis vitae, orci. Phasellus dapibus quam quis",326
106,32,928,28,felis ullamcorper viverra. Maecenas,155
268,43,697,340,Fusce aliquet magna a neque.,177
33,55,840,267,Donec porttitor tellus,159
70,63,716,302,et pede. Nunc sed orci lobortis augue,205
221,5,483,209,"eauQtryi nuidenepimtq umsorm, e",249
147,26,703,140,sed turpis nec mauris,104
217,67,246,63,eros turpis non enim. Mauris,88
145,13,310,274,Pellentesque ultricies dignissim lacus. Aliquam,287
78,40,149,256,"felis, adipiscing fringilla, porttitor vulputate, posuere vulputate,",73
207,58,571,227,"ac, fermentum vel, mauris. Integer",325
47,34,993,195,"Nunc ut erat. Sed nunc est,",28
10,50,467,61,"at, egestas a, scelerisque sed,",119
45,62,876,65,"penatibus et magnis dis parturient montes, nascetur",91
99,36,746,207,"pede, malesuada vel, venenatis",367
63,17,506,230,"nec, cursus a, enim. Suspendisse aliquet,",320
155,15,16,186,felis ullamcorper viverra. Maecenas,155
124,7,470,279,"Phasellus dolor elit, pellentesque a, facilisis",255
216,11,156,100,"mi pede, nonummy",68
161,50,254,424,Etiam vestibulum massa rutrum magna.,254
98,61,521,67,eros non enim commodo hendrerit. Donec porttitor,299
140,39,244,403,cubilia Curae,29
87,63,457,290,Nam ac nulla. In tincidunt congue turpis.,615
260,7,346,306,a mi fringilla mi,303
167,64,520,392,eu sem. Pellentesque ut ipsum,74
213,55,70,375,amet diam eu dolor,222
95,43,948,420,orci luctus et ultrices posuere cubilia,292
29,2,642,157,"amet luctus vulputate, nisi sem semper",233
259,44,512,437,"velit in aliquet lobortis,",233
106,25,784,2,pede blandit congue. In scelerisque scelerisque,21
151,4,215,217,ipsum non arcu.,10
252,47,740,372,Quisque varius. Nam porttitor scelerisque neque.,49
181,49,177,433,"non, egestas a, dui.",100
17,51,977,278,Fusce aliquet magna a neque.,156
137,6,609,266,"non, egestas a, dui.",145
215,59,115,46,Curae,134
193,35,18,320,non massa non ante bibendum ullamcorper.,269
251,34,564,281,ipsum. Suspendisse non leo.,275
253,12,396,203,quam vel sapien,364
197,46,34,327,ut quam vel,16
112,58,666,5,"ut, nulla. Cras eu tellus eu",142
203,20,591,38,"eu, odio. Phasellus at augue id ante",262
165,5,82,333,"purus, accumsan interdum libero dui",95
224,20,901,89,"nec tellus. Nunc lectus pede,",107
170,50,401,188,enim. Etiam gravida,43
168,55,409,192,umq vt uale,35
227,47,257,327,"elementum sem, vitae aliquam",268
128,52,234,75,ipsum. Donec sollicitudin adipiscing ligula. Aenean,30
155,70,806,312,In condimentum. Donec at arcu. Vestibulum ante,241
241,2,704,19,"iesiube, .qa et,icsva ur sullrui rQosus",174
116,49,774,16,"velit in aliquet lobortis, nisi nibh lacinia",302
80,68,506,426,uelu  css t t.sucu lellcifenusapr,97
5,17,68,216,"eleifend vitae, erat. Vivamus nisi.",167
138,13,777,323,"sed, est. Nunc laoreet lectus quis",196
163,52,695,69,ipsum. Donec sollicitudin adipiscing ligula. Aenean,177
48,27,206,300,Nam ac nulla. In tincidunt,151
55,18,148,340,"Phasellus dolor elit,",142
