id_zakaznik,id_zamestnanec,vybavuje_dodavatel,id_cas,id_tovar,popis_chyby,uznanie,vybavenie,zdovodnenie,pocet_kusov
282,184,62,601,224,"ecea t rn amuct aruu,t ssnilaett iconncdm",0,0,"i uhlrsaegusm,.Pc  elmiaeouesularll  qseeloisbrusi",2
343,183,30,348,77,.ai sflueinmi reidmnlog,0,1,eimeiuuluaEsennmb.tum  tm sabnrenqid  cvemt e.satufeen,1
325,130,12,828,81,"uinqe,uonliepmerts,te dn le ",0,1,mrecpd .Ade nnemue u amefetennst see,1
153,92,25,201,322,"auislunmmhrreusil ls ,i,eaacacaubsPql  eouam ",0,1,.otouue imn nis capm dnyurcunnn is,3
309,141,22,104,77,esdAali psleesnunt qlsaet.e umeeinie soltuS,0,1,"naajod uub ,cseuon sn,leetecse iltfa ,,dm riiuir putn.n",1
190,16,31,737,141,"ie ne.nr,cDpfdoc lb mbe oretimsoiu",1,1,"s s rmca.etruisu,ruet suttum, lerii ",2
157,142,26,473,189,etunticrn tieEu.q nqsmtusiaease ev ial,1,1,oeeaSsmaudng.e .r  ,2
246,33,15,119,105,is ecep  asdmiuteibi nia  atguoCussqomntsn,0,0,s iue  ibooCapatuclmtsue uneiqs.ntcs,5
525,116,56,631,104,ilmine.uueVssvlqpsmab rn o.rct tsels tsusclha reiueooa,0,1,ieiM uen tsioiI .rbm.epradca founrrb,2
324,19,50,376,343,s.abt trsluescuigeCua rut,1,1,"tts e ue,ueducimmrru slrp",3
412,67,69,58,324,"gtsilisr rauiues,iascm vre muu pte",0,1," uaioSi lne c ,llttssireuuume eu psmudssscus,useqt p",5
31,189,36,103,304,u aqluimsigdiap Alaul.b,0,0,tcntl uupsnr.dn nitiug  eiclau.nIo,6
289,156,49,347,344,dcteu lest eep,0,0, sge.reaanant.ae eInmsesAinp ,3
133,179,16,474,251,fa siupslc tcomu mc ir iiusuur pnetsiib,1,0,suseSu ieo snule.laseo d cutdp sredrlp. lfsis,4
477,119,2,296,330,".aori l dltsquelnEuuctDt oilgc,u mai root oeita",0,1,urDur .ss tmiasiii uu sm,3
98,54,16,49,165," a.qe niaor,buiomritl lah ebnrA",0,0,lesese eednnpde  i.Ssle.Cd sioraufs,6
35,233,4,858,19,"ot es,eecic nemduirtur ssuo otacecr",1,0,roomad imirr .tncsnnitomes ooeVuum c.ne etue dbruhl ,6
420,276,13,129,37,",ru,aine.o m aocitcnnegat  ufd",0,1,idll nta inhuugeu.iNr nesnm. tcrac.rntaa aIucpt  po,4
173,136,16,718,201,u .uin leucalimelDrelqsvt.o ul  macnlhisnltPgus eatoluasecf,1,1,noirepiled uaqrcnn Q.eusuca dti.otu d ,2
428,144,37,407,100,ruiiAnmldlsasiugreml mc ur tau.oqism ,0,0," i,q usuemse.teir smDdu iulnuup",2
198,85,63,840,62,e  ta fsrugtpueslsaiemceeatasdms.a  a,0,0,hmbatcrunitebstus ie o etnqter taiis,1
151,68,3,278,394,dtiqoi utD llae ocs.cunueo,0,0,rtm..ue e e  lstiten nquucaemf nmbeiteubiusmanEesvamnd,2
163,96,42,835,38,ci n aenmaMets.ae,1,0,"iisem .a mse eucpqudnslSea rsuits,n,e us",3
326,121,24,37,119,umosldg.l m fiiiiranene,0,0,sageeeaesnIert hernnA et ndnr.ee an oiqru,5
430,141,7,915,44,draorueN avnsoto ciaodo  eqmtl.l,1,1,uedrseeus  ueu rNuulpqceqimllsn cs us.ares,2
361,23,50,51,428," turteauarstnmen,otnps crie",0,0,totitt mr.ia trsgioo atnsibs hUciet  r,3
120,10,15,905,363,oaatrg s. q.aNem neaudscne uS emo,1,1,r galu  aAspq teimilpti.vluauoadub.lta,3
365,19,35,733,305,imnuiiase  uMqr.s,1,1,"vuat ta. gtn geeiica vceSldliisae,ne soe",5
140,110,67,941,180,ealeest vr.apmteuC svpt .ueu iatdle  ,1,0,"ebidann, ulnptlmebe, q l  iafoc,est enuiseideils,s",6
171,92,52,433,175,"s,.cifui tNedri,nsmeliu antuec suel urdc u em",1,1,epaluaorgti oN  noatso .nttml Derncnm,6
161,186,43,829,116,"tbulsm ,as esuieeMumidr.squ scu   sleaatvneqisu",1,1,ltifas..iu ae  llluNieci,2
520,283,49,640,213,l r s.u daceilcpandagguiAiiann eangnvi,1,0,eavrc el ua Numslqtlitl iulQat.a le.uiaefggipu,6
284,40,4,899,426,dan veuia.aMnpc sseNgatlio.miltsu l,1,1,o oretutmidlsi aae m d,5
419,35,46,919,38," .citoee ,bos romo muoitd,adlem",0,0,. tsrsclisss oi muqo  bliaudsrauuClist,3
532,56,14,293,36,aNteuMua.uemse ssi  cn rtreaqlo sscltia s.u,0,1,"ei,usaaauoluP g.u lh dseeo t",5
450,170,1,622,100,m.mfm ebtdrsubeetiueumnn ,0,0,"  seourgs lltcimeel,mltoe",1
232,243,37,396,87,"lsrq iismenphiiluiaeArm. dcrot abi aeh  asuMinoapt.ger,rna",0,0,teeersvf mEbe uaunendmeaiimniutsetebnucaqnus m . l.tm ,5
432,79,35,95,135,nctodrmdt ugunl.ipissiiMs cieanaet ii,1,1,earCsetmdr.sis ugtuiir lt ticaaitpcl sac,5
393,175,20,753,346,"cio ,udm  racetesrcsietetoc oeunsru",1,1,rs c vg u rscduu.nmalnuieiumqu as iqsia nqiN,5
316,207,10,813,105,seildesuQe.rq roepsu tii ue b,1,1,tmiU siirhcgeao ir  ta.st  notbtostrit,5
297,234,31,808,254,"uue,o e c,ov.Fe lirotm aeicld rmlsh",0,0,ammcneig .  nateigonettlrqidnIretsuIl liu,4
37,125,39,113,103,oas sqntru ubi.iorAsit spulcm.ilipi asridg,0,0, ubn estaageaem atucmesuruiq mn.  cl.Cvrl,1
534,247,50,708,433,edceettlep  su,1,0,"a acs, ui smilcesucai,fsned",1
68,156,59,939,93,i cqseugeeilsn gtmaalIsup  mIneod.umnreint. rilrtcsrte u,1,0,ut pmtst gi fluAqal i ess cseeesau.mdaaraemaa,2
141,200,42,47,387,"  e pildstone,eemltennuui,rq",1,1,"sCotisqatucsnspre.mb,l arue mi  tuuati tecu",5
133,95,15,784,264,qeelllemseisPsi.lolhsa ucur s,1,1,",n,eu,seaouoga t rns cnsn s",4
62,167,58,439,283,"nrtdnauc,riiencr,, eporhiusecsteee sn tus ",0,0,s.geei eueiclfnel pte sidemesstuPm nu qaal te,1
483,137,38,570,195,benruirltecai n uomdmasc,1,1,"npqsoueulmscmcl ee,e ier tser",1
531,213,57,695,262,Msgrmsmmi nainepr  sidDi uatougas.i,1,0,snnsc o.s uumee.moo moeSasipsdpiondvlVu im ,3
307,126,40,67,418,e inc iutmsmp sifmb untmlaeirmr uermtemf uuetsnarVeu.p,1,0,n  i  s aueheooumbdecomttVo nmrrs luinuimoc.deretn.r,2
471,279,52,819,312,tu slsiu pecfsuurl,0,0,  e.ua nSqisd Ml geurcete.esueSda,1
400,279,70,178,274,"iusscreoe s d  luieoreasp e,lutlmiqeosmm,eirssp lnu",1,1,"ghD riiias vinda e,net nomcb",3
40,175,29,321,144,elever.ipamu d ptseteeC  as . utatvul,1,1,n  nutuensntfmcis ie esumeny rrccmpiuoaum du.F,1
202,38,56,604,450,inedetduguenug ie uc i utat,0,1,",mlt o e atip lmaureruiutesdmanscti un aqlvia",4
28,181,56,173,231,sr rel.lp uesP oNlduilia mlerndoto ,1,0,s.teins si pmclcnonmedud.Nroneommop.ud idu lnueln ouci istsi So,2
11,164,16,78,93,quealettimeasaut terneoan tneq u on rqheen.Ppm bl,0,0,"a. ounopet,Manas rtsbcnin yue mi errasoopseihc",5
160,133,27,449,424,etuai.eAmimln.e ssa g e Nnqcnuc,1,1,rod neu Qieiend.cu po qsntaulauc id.tr,4
493,140,26,691,343,"eciusiattcrmcttlae nr d,natu sa nme oc nu",0,1,lregr t sdaeCcurmlpiisaci t.aiss tcuttia,3
289,77,55,588,336,usssa  lustruiidmi ucq,1,1,cut rraamel qun avu .bagCneim,1
150,3,32,391,218,"geacsstti  seeeuads,ee,l qs, ra",0,0," o,oteodumb cs,lmoae er.uoMm imnet b acodic,rtsia ",4
274,277,18,851,107,"us isl,uPsmcambrahsolmia ellciaruau,en   equa",0,0,gclolumuuadar oerea  ltuqutapoS.m.ei mpvn  eaiAdl,2
45,130,27,479,386,"aveelv oriur l uruuipsp,taopttr fie,nutgttlp,elato",0,1,"rtrbhqaoere l,omseroanpietir m anib.eaAl  hliu",3
92,191,39,498,305,"ilvtm c,cleeisubuo o mlruars",1,0,e tuuetstuem esa aimmprp.i srg,5
307,261,35,311,432, iune cultgrtlInniac ardqAuiit .maauqem,0,0,up.oermit ecrmU is trpe,6
249,264,45,154,110,esmo. e cnolmreut uD In.e,0,0,"se aul,.aeu e lshsudpll mledleaiattePs",1
350,73,27,237,341,"raP str,smulu ej oe.ndusa. sbuuttrtipuc",1,0,"im ,tpi iagdl n itaaedavn dsnidtb umb, ebsaii,hr",6
202,146,69,293,177,pn urananM.coba.cn rsius ueoi Nrim ,0,1,pp g u sm.raumeutamiet setiser,4
45,143,43,885,144,"tilasreo loa td.qluiltoi eait ruut oo c,gDcEmnu",0,0,ms ieoaoutr elt  dimda,1
347,236,15,196,158,autionr rema ruua lCiovd tmu.c  iidbe,1,1,"arilqlelt emlioeutu rivn,pca ",4
411,270,57,139,212, usmei utirr.pn dmuaCiiunbcn ,1,1,iec o ouqaottQrn.srrunn ure,5
15,224,21,641,88,ibecusus astru.ugerlta tC,0,0,"mn uicl ssateertcirDi uoeo c drben.,idoe",4
184,7,22,680,400,e btcumaee rr uiueloauc.otr Ma osjtnr s,1,0," iep renntttm,omui lute,,r ru",3
116,22,39,398,76,"lllltrc  mo oep,ems estteeugeed i",1,0,"ed inaalmu,,e elscft euneda",5
19,81,10,214,448,gptmuib ladqio.piiilrsuA.nr us sctraosiis ,1,1,"mN,rrurtmt olilenultapia ttgei on tiua g.lanmspe l o",5
24,218,57,159,24,"ermdrtmuc emus,ulsaa irpei  tsc t tesut",1,0,.sfielgt  ueulanese naotoDingtf Dc cirmi,4
127,245,22,464,220,"tmcrslrliuiot,iinnpauam oas sr,lar uc  ule icce",1,0,"etcven iiiasnao, oev ats ilsldlss",6
183,61,25,646,179, .oe.e. hQcecD cqtnnrsoeui um Iu insbni,0,0," teulbaneist, oli fs liurblscoou",1
143,137,18,476,24,"cisetmrtoi seaioeec,agtd  srcinloupt nd",0,1,"lti ee,  gtmtpirnem t,.u euhrIaesarasr",3
284,26,13,631,207,etdge ainae.sbmtlss ,0,0,mcaiteuuuts oNors.trn tra    cs,6
523,79,40,741,166," ,iv elaomucrshemoc ld.e, ueFtroil ",0,0,rsn mstcetiqsoDc.ee.t e mu u aAlesign saai,2
135,130,8,385,34,euaii leipg.gi nda nnAvagasadclri,1,0,"tuetiee,c mr ua.Q eidpasuirlsq",1
273,179,66,330,345,cn nm di.trtp ae iuameditiamEu g.emmei,0,0, uurmm rCulsaiirltbne. eu.daNt,4
305,163,3,309,282,"se ualnea,co  evlirtnrgat",0,1,"g,h ritbdtvpstaidnibambis,a , i il dm aiun dneea",6
517,59,17,769,339," areloocrlpilcua,trutmaobe r ",1,0,m eMaaianfs. ia.etc i ssduleslaniagr lelrsnMua,5
302,133,54,373,288,i .utIt ieblqernagorele,0,1,"eussucct drrilauuraluiim pr. m smoeDp,at ",5
320,38,61,302,161,aairguussra iat susrpup tieqiv vuM idr,1,1,",e iierspse nremat ms",4
453,212,28,407,393," ad mdbstipui,,ae",1,1,mrmu igdi aauaA tuqimirav. sl,5
109,225,38,541,215,"uen albr  iisqil,oeNt rcsnpulcmetoiilntlr uo ai,v",1,1,tmea tludris dom a eoi,5
355,197,29,248,183,qosm. aeSaea uNertoegs nuda cm.n ,0,1," om .euLomletaraiiredtgF. utpouor   c,iolsed fmss",5
339,20,38,518,156,uetasi siDtm ,0,1,leimnls.Suea.  uoidFe u l ss podtesssdrcce,1
364,174,59,816,47,ituiegrfs vleea s,0,0,n enpiuyn .ru cocmmtanuonusi di sn,5
118,165,64,106,341, ae elcbtua.ema msaumnssqunVsicu,0,0,"ietece,pefslvat ,   snrcn.eopga,ostituiuem lD argoi",6
338,196,18,358,29,"ndnymrabhmnuen uvcos i  o,.Vnl o oailm,o",0,1,ulaa.maiac.ov  gluneDeullqlsleniuhPrcttfise emnsl  o,6
164,153,25,250,361,iqr sme.isauMni u,0,1,"mgtt,initmntbaeenesspd t ruirsini u uson p eaasoscoiqe at",2
372,189,15,952,310,e.imug iptdsneue sSsesp,1,1," arNeantiiumo iprlrnlmtisgomp,gtaloteueu al .  tlt n",5
228,166,23,345,232,crnveP uim c s. surteosrc ualdiiea unurul,1,1,hqu.lltqma  natdmPnuabeideustuq  sii aaipseeb,4
169,12,6,619,278,"rce a pgislnaddeicos ium tir,tusotmecnseipto ",0,1,n canrn.u s aitmuaI ,6
169,226,36,591,102,"clsg  ralneirteau ,anvtoe",0,1,iisgsAeqntanereaet g paet.nueiS duems sn,5
461,124,22,278,129,s.Mmb.ro c  euaitsrius,1,0,ll l.q ioluptmavgulNeualta.aitAar u ,6
382,50,21,382,310, clcimeiminsisespo .o rtntclMrniea saiituitie sdg udnaoipe,1,0,dsnbsstm d.le g Neeaetamis a,1
454,257,64,874,178,"cuaaaleoiPu om.qesl,b li ncrmaa  lrailmus ,slhsumuies",1,0," ierrlsernioi mmttle elutiuea ,ntefcr",4
32,199,22,928,135,tupi dnteuaUecdaecu t.nitsnu ciQnuridqn it  ,0,0,tq noaitp s ds tnauuemgiineabse,3
460,48,13,784,87,"at p ,essureutcraceqM ubsoo gnuea,oi.lsn e ncae",0,0,"arcmrolulta c,ooelrenu apaer  o,rtbir",4
59,55,42,413,332," eto isi,dnel cbe.ob imfcpDrunrome",1,0,"i tt,cargtm ltucid t,rv rpaese eoentu,,eaane o",6
463,238,69,93,57,uee dtcel etps,1,0,sipPsuee aties catuavm au lumi h rlei tgasu.asm,1
86,261,66,42,24,eniselr u qslissd Iruiue.cqeeec,0,0,uaerage edsca.tsmua sae  it smtpaesfl,1
326,109,51,34,349,.nq ossi uelert csui.N tsMl msaetuaeaa srcu,0,0,ts.enemp luit nuV ra sa ubenpu rmmciiemtimusfri,3
156,131,55,538,405,smtueea fsutatteig  mi,0,0,"e,q sauQup.uia ucrsDissenu a lustip ",2
147,246,56,730,77,nauegi rrdn e lumelsmue.tPa tiagna,1,1,"curi  r mecnho is secuccstetaao onrnliedebiu,tai",5
317,85,64,488,206,"tuunpuasceuagsi ston sfcu,,m,dti bianlt   iic",0,0,unid..uut htegaaran cltpipr oen uncrmaI. ca sN ntil,2
422,188,16,476,15,"te  iIenree,gltms",1,0,uetssoea tlii ccepuabocCr eeluDr;rei  nu,4
61,176,59,65,182,lp nagssssttiSa .eNesudilmui,0,1,"eooro ttb,nmnuts tpassidrsile lio e u irhs",2
463,137,18,585,442,sqtsuigiu vseitr .stiu adpsuagiprria v at,1,1,", rumi sossdiiDuio. ",6
468,182,6,648,203, g spailLriu.ftumdeooerom ,1,0, sllr. noomer.m dodaaie piNlPru,3
528,227,34,813,62,cusmli.i  a rgr p.ulasaui fscgpstureiAa urlnusqste,1,0,tve.u lea esee.elisvpm dtCtuupa  r,2
39,19,23,855,52,ucisgad  ctiqna.nnt umcmU outiird ti,0,0,"upeel  ,sums e tiuemlmmnseto,clu",5
450,135,70,902,280,uuolcv.na N rtms sirnctluieleeloeghlautc ,1,1,nmea.etuaipcc astuta elsasrgiag   Fu qes,2
390,232,28,466,27,eVasq csemau.uacialtmsuneub ms n,1,0,m rtedNlntCu .buurisreml .auai,6
92,275,55,975,451,ee c ruuF utrepr asesmem.t tgteumes eru,0,1,"asdusasvae. enf ilem idan ao, c,eeuvlt vubilebil,r",1
331,11,25,639,151,"tt r vitsuupi ecaissae,u m pmusoirrarleg",1,1,"lrmupeetu ,mcusrisure d t",3
485,264,30,581,75,"Dta,ums au.mr,rieiasuodcutqpe umrtu sll prii alc e",0,0,nee ntIisg.eeaserAaanm.sn pa ,3
304,278,41,164,254, siirn eiaMuusq.m,0,1,esnd dt a peecene,5
194,182,18,714,7,i oe  uo cPa nmisvdr.rluoue,1,0,"osacb,t  rearlcneiaebmaurioo Ml.t ",2
229,190,36,547,231,"tucasustr,iqq  ,eii",0,0,o e.u cdir dmFslsoe,4
91,209,30,390,76,"mtcui taCrtoesil.uuse etaq urlb,usoanp cre",1,0,"euriarrnirtueunlie,atcscssdp  uunmts.tm o ",5
315,104,51,168,158,"D ,liEdl aariutnlt i o osgoeuluatro.tmtecio cqu",1,0,uecaglb mstC tvu lec.u. qeaa rnuae rmnmsi,1
488,203,55,405,176,essitn cutr ubtssiee hutPeaetin tl.m eoal eqnieaqbtumrq,1,1,",siecrei utssrrs,mumltutu a e.t r iu",2
40,252,65,74,224,"l,usireieecudeumss.fcrn a enuN citt  dui,lmu ",1,1," de a eS,hps,rarrri.nctaddha  eteeru",4
72,19,32,76,233,ai d ngoDelteuf tloD.oeirenagsrcmuolc f.i n,1,0," os uorirrcr ltauoD  u.ss,svselteinutte.Ppcui ",3
12,19,43,862,132,trpsa qhimium NscI.am unadnra  ei.ngaa ll,0,0,neco.rrssibilul l tcPpualaCsueh. Fie;i ueeurmc ualaroesosl  ers,1
49,5,39,389,324,"iigttd vim s ou lsaud udmbrc,iAaenuida.onlqptra ",0,1,"ime ee,eis sm rsptran",4
247,72,66,29,11,mci qaAl lsmdc ouae.ilomoiur.no ttv,0,0,"c oeril,cMc g inrtdfemlanap esals n e.ptfainestoiii ,gtairni",1
247,227,63,156,346,ot cve dimom. uaioAmtl.rilucolaqsn ,0,0,uacuanqeitlbC unscsptsoi.o t euesm i,2
71,141,29,353,167,suq ticDut noallcuee,1,0,"tdsm.nluesn  cmeait nscoreiagseArutu uene, ",2
405,23,29,235,13,umodia PNldon la. .irorl,1,1,"egmps d,aasbitivdat uar i",3
157,205,64,816,212,tp fueu siruussllc,0,1, iulltcumqCsutosneac seei  v.o,2
145,77,20,464,33,ms seaa.t  e qunrnuSamcgNaooed e.,0,1, uelsandnntiunsamMaeco sacbe.p uqi ter,2
206,12,37,74,319,"useornn nqn,iu   cns hrsatslcoPcie,e.om",0,0,sq vpu nmaiariaentorltuei os ,3
256,96,26,881,128, c rncIiulgisseseunueoqel.eerqec s,1,1,"mill ugeg,s itla a.a Nnenltn umalo",6
389,44,56,341,408,orr cqul maAimtu.erlms ri usau,0,0,l qceiuai sm traaeCtscrgu.ainbruatun e  emmm,6
376,230,31,498,382,"rsr tasnmico uiran e llsr,umiicaitpae  uulccl,o",1,1,idntt.adnucicer etU  tduhc uaepnv nc iiulniat,1
214,169,54,269,113,"s aipgrteictamsntreido e o,set luccidno",1,1,vpe i eaeums giiurstuas lua usmPe actslt hmai.a,6
496,130,68,834,218,eteedo  l.ieupor iD snsbm nleeftcbvm,0,0,"le uittrpqoi ebsllreeoele uena,ietteqseltls u t,r",1
324,139,47,828,354,"ussntruqe,dliesaa lsabemtsssuc.q ui   Muiem veu",1,1,"dnms eulc.ude m i ,o uroDoisrSuaateeu pt",6
197,2,33,710,8,sueeen laPdilviuh tqtncntlie.ceu,1,0,"mnuqanv  laiuieerrci dsaoism ovte, icn ",1
516,83,62,56,228,S.rom s e Ndauee,0,0,"bs,tsshn nees op iieu omts rduoraotitlr il",5
283,162,38,327,412, qm. iibsoounnmuuc nDyeQehn,1,1,"iilesgntimtedPeleta. lvuer,utsslis n iiqe c",3
259,193,4,594,105,csupini om fc ibraiursi,1,1,aau tel .rutQ.licrev aqsieupivs,2
133,50,22,316,356,"rumt, rerun  pmnteoi,tu",1,0,"ouSrni tc ots.lae su,  d,mt elennn",4
309,110,36,795,254,"lramea.q r  nahnpAburoiait,hre",0,1,ldst ms .eld  dulcSe.iiFaepcooeru nues sss,6
281,193,49,995,88, iqade.ieuSadmt l,0,0,",p cu,eeoiter ndlnrnuaedmbs  i,nfu",1
34,31,68,509,296,"utu,uv ehrseltareucti ,imrc  ule",0,0,tcnridinamrusmesaeasNm Ama.i epeo d mes.tnam  ppe. a,3
233,42,52,126,181,a oitsiusavpemiltul nNdsce..nlaM ag,1,1,"siaubcvssaust,eeiaMs lm q imutu .urls",6
422,133,2,687,293,ieuepeue lea  feesmtinmuqlsdnl tP ic,0,0,aasis t  resi.uCatmctalpairgsr,6
121,270,42,581,398, rao..qqsvirrsmaipal coraerit ettvep uiltuuilsectsNQ e eu,0,1,"eerrptiiiusm  nte .uauncnmcmstd,n  ine c reoeeps",5
89,224,36,449,126, mub Evltusmirmustru atmeaisa,1,0,"io.tu,anatu ima u ssn oisdddrnEl,mat iaaml beteuve icl,li",3
458,2,9,836,448," ua.scnit rvsDr iiigne enm h,aoibsd",1,1,"aeuuvr Qspsut nDga uu  iidpcasa ialu.,eisrqs",4
492,29,14,541,247,iM a taemsenc.nea,1,0,itgns eaeneiiteusds.S mcatdmu ilifufcer  ,2
514,195,59,64,237,erae  so meduN.S,1,0,"eeilmn prestvt,er aau se,itps nm iu",4
278,250,38,409,18,.hri apmiabqraotlemnt Aeshelui ,1,1,snm  teturutisic rbteuqei tssneeo,5
519,89,21,809,84,rngdiaMloacus.  suitu  ene,1,1,luoe  r.sIl.D mmsulenot leu oecremtn e,1
352,145,42,503,215,"u sacrbfttt,u eose jsge u,asacuuilnsa ",1,1, mqlpaeatlgvaaAirt ..l uoltuui,4
178,69,16,903,286,q eeendduS Se.,1,0,.I  iuanm rcanstna u,1
152,247,33,174,191,nee  rt tmotoasm leoisithirtb,0,1,uncioldpcuesddSsumommlni opt  o snnios sucneiN.i,6
438,163,3,647,27," quiirlisisnbentbhtaio iol ,n ",0,1,"ibtrt.ecnnoco D,ascilieedeoud iue  srrm ",2
33,252,24,104,137,n uuctlD qcsaeiuoooldi t.e,0,0," umiilt suANaranu.em s,.lgaldeul a iueiu loee en",6
366,13,64,88,345,iag Am csreuqtsmsduura.oiilnlml  rmiu,1,1,r esopDsl fetuebbc idet.mneo min,5
400,22,48,375,408,"nmuoueg rri,lmt e emlni rep,tuu eaeolsspee neets",1,0,"uorutoiet ossil  nremtp,r",4
236,270,59,883,297,"uutrusessn bapse s uat imoejcaae ,gitvfer",0,1,.tant.sseenesu tmmcageuiaqe s oAl  cDs rii,2
45,164,12,451,25,ae S u.f ucesaii.Nedlli illt,1,0,"cclnno p euveDnoen s.luriiatsNlceh. o c rmtr,u",4
118,78,55,971,186,et vg lptetaa.uNalcleugmai lafi ui.lrl,0,1,muiolsatqutoiub srs .li cd,6
28,161,17,718,199,s c eeies teuuuilaCucbrira;lorp,1,1,asoeuaaugeni lnlmAiumis e. dr,3
120,238,17,305,252,"ati ,ar drlis,seleuvuo ecmisob u",0,0," u eotmospstreinr ol,uitr",6
106,26,8,460,387,q.n.u  eoislear fiQ sdluimuiimnsienlg,1,1,mom a e lodcetoerunhr.omoiVresie tm bts runidnun.uc ,3
54,121,29,858,145," vlsc brueetluqensmq s .M,iusiiuaeuea smstsadu ",1,0,nonirehoDoenomdion rtic resorcpm m de.t totrne out ,3
253,74,25,897,19,elunle v t ilmtlucosicrhrea tnsug.Nauloec,0,0," arraaemdec tmo,nolr . eiactbes otm Mlbu,ooioc",4
173,222,2,202,38,ao .ilu vAqeautpa lrtaNlmutl,1,1,tuequb te  arcr.slei   rsdsdNuec useooeplgenciioe,6
35,67,9,80,351,um iosi rr cbfiiscipaun,0,1,"usuerudcrs,utl   empemitr",5
136,153,25,506,236,diri  ps crsqlegrnucetmliou.nIeteImlmntsn.ei ug stauae r,1,1,tdth uiraibiruiceicqqnoeaQ rtoeaoe .uspe s  rl,3
142,146,1,510,23," slis c ebrtvllumma,uorcoeui",0,1,aeuu asidesaunlm onrmige.Ail ,3
80,154,27,92,158,o.roeDenistuod cpdoen  molnatrngtotitrlh rm.eoc  anm,0,1,.g i tgusuvaiisrattsrpidaav e,4
402,215,6,907,108,ie u tepcmcd.usiorotnnugnn. mI,1,0,featmslP aecs .n nliamuur.nlDlllisqoueahgot levciu e,1
219,259,6,674,91,udm aqa t.eeliSid,0,0,"test tp.umiielss su,u lNccla",1
5,73,32,724,337,semgmiNul lp.sriallsaunuiuaAu.l siqgs fcaqrecsster u u erle,0,0,"en,su  ueta lsla.Ctllruu ",6
158,246,20,96,163,nucu eescqamae nt,1,0,"leii c snoDc ,asi noigecit, eumli.ionnrpsgastcuiellsgpafaril udd.i i",2
503,248,42,854,189,"a.nnns u tjbeit uuo asPt.crmutpe u,s,rodulsr",0,0,"tct,etaaai i, sunsilcstalisgg  eie.leu uivr pupdnlIunrr",2
221,158,6,768,12,lrnseanmdmolig.ui eiif ,0,0,usamNl ilel gnam autoan.ln g,5
146,60,22,697,198,"samtfrn,. ie caten uD igduouo ,ncia",0,1,e erqsheni.eqmmututtol aaPianl bb,2
183,111,69,645,201,"anseudtebit ebeNro s ud.semt lenc cl,u",0,1,"ianoste dub semunee,ia nie c,iil,llqt lsdbensf,p e",4
19,185,49,71,413,banva i.  mueuilirrt uouCti codr emda,0,1,"c egncnocs ro sqt,eu uoeiad,uattel",6
438,240,44,111,288,"iinsrni lanubt li,esob  oqtiih",0,1," oe.boe,td,er  emd utt,ailmmiosco o",1
423,134,13,158,314,udlgaliuiul .qmAasab pi,1,0,iDnlceirC boarpoaet ;se uru uleitc scuee,3
32,224,42,703,176, edn iosi suMnurl ce.autag,1,1,s.saect slfm lruiapeetdeAa smaua ame itgaqu s,3
65,177,9,441,19,utuciutaneliiesAlerugmud i  e icsrlm eqsiuraqlPt.nslms,0,1,nen aoiPioro c sulprlude. esnlN tdmur ll,4
20,104,15,150,236,r aNca tut nommoogono cdam.r,0,0,aialaissre lnn.sMilda i nuelets d slaueo m mmbotte,2
132,218,29,633,296,. iol uoonlli.rmaNaPd dr,0,0,ntind o i e.u.mrnNi imsadoinom ne,6
134,93,36,942,269,ileiilegnrMscot eiim oiat do niiasm pstcduu.ecinrst,1,1,eiuleacrl h isco susbtpueF.lo;sinroriueemlrc u.s re  eaasCPllau,4
40,191,64,857,252,"ce,s,qtriusi tquai ",0,0,c.smn seea.ottest s ig eisruaD,6
407,170,67,457,384,cp e qeimiU.cr stouurtra.e mpen e,1,1,smisnoi otnooidNlnmeincds.niueotpl  scdu edmlSn.c.iumero us u p,4
258,117,64,669,342,sstesg rraiiaraupuMiqrviauvu   s itdpu,1,1," punalctli.  ntarglnhuiaIstPeenuhtl dtbiuuelnve .,s",2
268,216,8,974,434,"neeiusrstduprt nieer acco,unis,rh ste n,ec",1,0,"tl caoeemtlag  a rt ua,t,niuiteuerlum iqvessprne",4
201,117,64,437,421,"seaecmigrnp tstucieloon ,trid oasde tci",0,1,"laiva elrriesu hte, tctuemeurt,, tscm ui u",5
54,104,12,906,270,"p,reu  elmlsnueitmuns",1,0,ieud  fsitecSgicemmtn urataieeful s nsd.i,3
506,227,31,405,234,"iuuau rtag,mtsiecser sesiu  mrpliv",0,0," nsnigesa a slelaledoi ,fit sm,lt,orpolh.neeqP cliuls auena",2
432,219,10,996,42,as  oraiaq.vullhee itucleC,0,1,P .irl ssr beoundit senceripo ed,2
492,82,18,846,271,"ld uimmuel aSelN nnl, a.taen",1,1,"migda,mhi,aed stp,idnta su r edli ibn nabbviiat ",3
315,126,14,233,386, aecrat esncnus ipid stoudegrtriiceCtueb.li,1,0,tiuuu  miriss .ari Dusms,4
461,171,42,474,178,ppdd.i ueScFudusei nseees.s ,0,1,    fadstieidcleig.natsuteuSminusire mfce,4
362,248,70,498,369,"edq amstrsemg tslca ai, ln e,eueusqs,me tue,eae",0,0,"srlin.  d,ttrouumiiei drur eotmn aniss sacpunPectsur",6
329,18,53,728,440,"  nn amsdiauli.bCt,ti",0,0,vuQa mierulviecas qa pugfllt.eaN iu et.lratusi,4
