id_cas	id_tovar	id_zamestnanec	id_pobocka	id_zakaznik	druh_otazky	text_otazky	text_odpovede	uspesne_vybavenie
295	266	28	7	257	filmy	aliquet. Phasellus fermentum convallis ligula.	dignissim. Maecenas ornare egestas ligula. Nullam feugiat placerat velit. Quisque	0
216	372	270	6	124	kniha	pharetra. Nam ac nulla. In tincidunt congue	fames ac turpis egestas. Aliquam fringilla cursus purus. Nullam scelerisque neque sed sem egestas blandit.	1
672	262	223	8	318	filmy	Etiam imperdiet dictum magna. Ut tincidunt orci quis	velit. Quisque varius. Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris	0
286	207	212	2	138	hry	montes, nascetur ridiculus mus. Proin vel	cursus, diam at pretium aliquet, metus urna convallis erat,	1
50	56	95	6	185	hry	rutrum eu, ultrices sit amet, risus. Donec	mauris sapien, cursus in, hendrerit consectetuer, cursus et, magna.	0
44	451	108	12	399	kniha	nulla. Donec non justo. Proin	sgr eaqMirsa fsesaeiuaiaeosus. u acu.lnea.iludMaa .n tNlqnNnueraerrptemlceNm luotrl e  s.psviuia umsi  llt ilrt	1
956	16	11	7	516	kniha	Curae	 Phasellus ornare. Fusce mollis. Duis sit amet diam eu	0
510	206	232	5	204	filmy	gravida sit amet, dapibus id, blandit at, nisi. Cum	sit amet, dapibus id, blandit at, nisi. Cum sociis natoque penatibus et magnis	1
947	337	204	12	102	filmy	nibh sit amet orci. Ut sagittis lobortis mauris. Suspendisse aliquet	fringilla purus mauris a nunc. In at pede. Cras	0
602	380	157	12	445	kniha	mauris erat eget ipsum. Suspendisse sagittis. Nullam vitae diam. Proin	tellus justo sit amet nulla. Donec non justo. Proin non massa non	1
758	438	82	12	501	kniha	imperdiet non, vestibulum nec,	Sed molestie. Sed id risus quis diam luctus lobortis.	0
796	218	266	6	3	kniha	Integer in magna. Phasellus	magna. Ut tincidunt orci quis lectus. Nullam	1
460	266	160	9	506	hry	Curabitur egestas nunc sed libero. Proin	accumsan laoreet ipsum. Curabitur consequat, lectus sit amet luctus vulputate, nisi	0
79	235	209	10	458	kniha	sit amet, dapibus id, blandit at, nisi.	tincidunt, nunc ac mattis ornare, lectus ante dictum mi, ac mattis velit justo nec	1
596	64	251	1	474	hry	consequat, lectus sit amet luctus	mauris sit amet lorem semper auctor. Mauris vel turpis. Aliquam adipiscing lobortis risus. In	0
150	177	47	9	414	kniha	eget magna. Suspendisse tristique neque venenatis	oi lnmm equeom ael iasco ul sput ert,unmm ecr smitclDd.taIgsteui.eeunislu,aaele   	1
254	23	190	1	303	kniha	amet, consectetuer adipiscing elit. Aliquam auctor, velit eget	posuere vulputate, lacus. Cras interdum. Nunc sollicitudin commodo ipsum. Suspendisse non leo. Vivamus nibh	0
429	70	8	8	465	hry	natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.	tellus justo sit amet nulla. Donec non justo. Proin	1
816	157	168	3	395	hry	p, ut,eaaatei rtl,en cv neeaseg	id sapien. Cras dolor dolor,	0
28	219	119	1	441	filmy	mauris sapien, cursus in, hendrerit consectetuer, cursus et, magna.	inf .snmcet  ain.iuadrulplspuIa  u en rarg	1
566	119	194	7	431	kniha	natoque penatibus et magnis dis parturient montes, nascetur	lacus, varius et, euismod et, commodo at, libero. Morbi accumsan laoreet ipsum. Curabitur	0
656	19	37	9	59	filmy	quam a felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed	parturient montes, nascetur ridiculus mus. Aenean eget magna.	1
518	191	115	4	99	filmy	Phasellus elit pede, malesuada vel, venenatis vel,	espg ssuu d ileuoecancnliue.Issusc  Sqr.sireeee cedniq	0
572	390	218	11	504	kniha	nibh dolor, nonummy ac, feugiat non, lobortis	lacinia. Sed congue, elit sed consequat auctor, nunc nulla vulputate dui, nec tempus mauris	1
114	441	135	11	17	filmy	dolor. Fusce feugiat. Lorem	eu augue porttitor interdum. Sed auctor odio a purus. Duis elementum,	0
997	417	29	12	488	hry	sit amet massa. Quisque porttitor eros nec tellus.	vulputate, posuere vulputate, lacus. Cras interdum. Nunc sollicitudin commodo	1
379	45	132	4	171	filmy	non arcu. Vivamus sit amet risus. Donec egestas. Aliquam nec	a, arcu. Sed et libero. Proin	0
741	381	67	6	423	filmy	In tincidunt congue turpis.	fermentum vel, mauris. Integer sem elit, pharetra ut, pharetra sed,	1
55	275	87	7	272	hry	ut eros non enim commodo hendrerit. Donec porttitor tellus non	inceptos hymenaeos. Mauris ut quam vel sapien imperdiet ornare. In faucibus. Morbi vehicula. Pellentesque	0
301	112	163	11	23	filmy	ornare. In faucibus. Morbi vehicula. Pellentesque tincidunt	ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae	1
734	337	51	12	305	filmy	id nunc interdum feugiat. Sed nec metus facilisis lorem	lobortis ultrices. Vivamus rhoncus. Donec	0
585	92	98	12	124	hry	sem semper erat, in consectetuer ipsum	bibendum sed, est. Nunc laoreet lectus quis massa. Mauris vestibulum, neque sed dictum eleifend, nunc	1
566	363	175	2	423	kniha	Nulla eget metus eu erat semper	blandit mattis. Cras eget nisi dictum augue malesuada	0
657	58	70	6	376	hry	Duis cursus, diam at pretium aliquet,	nisl elementum purus, accumsan interdum	1
101	344	61	4	501	kniha	Cras convallis convallis dolor. Quisque tincidunt pede ac urna. Ut	sed sem egestas blandit. Nam nulla magna, malesuada	0
275	3	238	12	121	hry	Suspendisse dui. Fusce diam nunc, ullamcorper	mariibseeso nplosntdiis t rrtm esite oo , utluuap mhs	1
149	284	193	9	509	filmy	pede, ultrices a, auctor non, feugiat nec, diam.	Duis cursus, diam at pretium aliquet, metus urna convallis	0
459	167	25	2	441	hry	Donec tincidunt. Donec vitae erat vel pede	posuere cubilia Curae	1
31	101	169	10	47	hry	fermentum metus. Aenean sed pede nec ante	lacus, varius et, euismod et, commodo at, libero. Morbi accumsan laoreet ipsum. Curabitur	0
635	301	115	9	139	kniha	malesuada augue ut lacus. Nulla tincidunt, neque	lacus. Aliquam rutrum lorem ac risus.	1
409	288	229	3	350	kniha	Aenean massa. Integer vitae nibh.	congue a, aliquet vel, vulputate eu,	0
348	111	85	5	125	filmy	condimentum eget, volutpat ornare, facilisis	auctor ullamcorper, nisl arcu iaculis enim, sit amet ornare lectus	1
54	437	35	10	466	hry	aliquet. Phasellus fermentum convallis ligula.	pharetra, felis eget varius ultrices, mauris ipsum porta	0
846	154	202	9	248	filmy	vel pede blandit congue. In scelerisque scelerisque dui. Suspendisse	fermentum arcu. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere	1
752	65	25	6	328	hry	pede sagittis augue, eu tempor erat neque non quam. Pellentesque	elit pede, malesuada vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris id	0
739	55	189	3	144	kniha	ultrices, mauris ipsum porta elit,	facilisis lorem tristique aliquet. Phasellus	1
523	327	153	8	301	filmy	at, libero. Morbi accumsan laoreet ipsum.	vitae diam. Proin dolor. Nulla semper tellus id nunc interdum feugiat. Sed nec	0
177	199	206	1	278	filmy	mi tempor lorem, eget	ridiculus mus. Proin vel arcu eu odio tristique pharetra. Quisque ac libero nec	1
21	8	236	7	246	filmy	in faucibus orci luctus et ultrices	aliquet magna a neque. Nullam	0
116	284	81	3	426	hry	lsur pl  usueecl.ftasi	hendrerit. Donec porttitor tellus non magna. Nam ligula elit, pretium	1
640	359	171	12	163	filmy	tellus. Aenean egestas hendrerit	aliquet diam. Sed diam lorem, auctor quis, tristique	0
236	39	90	12	399	kniha	quam a felis ullamcorper viverra. Maecenas iaculis aliquet diam.	sueuniQiesegsotro mis mitu  bqlle mri  r oir.llme sltc,ve atierssu ,eau upe meoclped	1
454	307	199	7	49	hry	mi enim, condimentum eget, volutpat ornare, facilisis eget,	auctor ullamcorper, nisl arcu iaculis enim, sit amet ornare lectus	0
502	268	225	2	40	kniha	molestie sodales. Mauris blandit	mus. Donec dignissim magna a tortor. Nunc commodo auctor velit. Aliquam nisl.	1
195	201	275	5	439	kniha	ut ipsum ac mi eleifend egestas. Sed pharetra, felis	enim. Suspendisse aliquet, sem ut cursus luctus, ipsum leo elementum sem, vitae aliquam eros	0
258	164	107	6	511	kniha	et pede. Nunc sed orci lobortis augue scelerisque mollis.	sapien molestie orci tincidunt adipiscing. Mauris molestie pharetra nibh. Aliquam ornare, libero at auctor ullamcorper,	1
614	428	236	4	186	kniha	diso sglaei.m dsu ian sdnea	. si uiabergaaeuqs lis,oumria uiousqseelalmlr,ids sis  c,mesu eheeacn sliPucmaaflcl ul	0
399	335	195	11	328	filmy	arcu. Vivamus sit amet risus. Donec egestas. Aliquam nec	dignissim. Maecenas ornare egestas ligula. Nullam feugiat placerat velit. Quisque	1
510	36	71	9	422	flyim	sit amet risus. Donec egestas. Aliquam nec enim. Nunc ut	sit amet, dapibus id, blandit at, nisi. Cum sociis natoque penatibus et magnis	0
104	354	141	10	223	filmy	enim. Suspendisse aliquet, sem	elit erat vitae risus. Duis a mi fringilla mi lacinia	1
728	232	197	3	90	hry	scelerisque, lorem ipsum sodales purus, in molestie tortor nibh	luctus felis purus ac tellus. Suspendisse sed dolor. Fusce mi lorem, vehicula	0
162	336	271	12	428	kniha	montes, nascetur ridiculus mus. Aenean eget magna. Suspendisse	vitae semper egestas, urna justo faucibus lectus,	1
788	47	223	2	372	filmy	eu erat semper rutrum. Fusce dolor quam, elementum	Pellentesque ultricies dignissim lacus. Aliquam rutrum lorem ac risus. Morbi metus. Vivamus euismod urna. Nullam	0
414	94	134	6	158	filmy	tellus. Suspendisse sed dolor. Fusce mi lorem, vehicula et,	eueimunntlrst,l ia  tenr  eoue ercsupesputep a mva scstuiu ,ms icsntmctitne	1
571	380	274	5	361	hry	est. Mauris eu turpis. Nulla aliquet. Proin velit. Sed	vehicula. Pellentesque tincidunt tempus risus. Donec egestas. Duis ac arcu. Nunc	0
941	344	79	1	379	filmy	lectus justo eu arcu. Morbi sit amet massa.	rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin sed turpis	1
969	312	17	7	192	kniha	malesuada augue ut lacus. Nulla tincidunt, neque vitae semper	scelerisque, lorem ipsum sodales purus, in	0
119	419	278	7	256	hry	laoreet, libero et tristique pellentesque, tellus	ac, eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer urna. Vivamus molestie dapibus ligula. Aliquam	1
723	3	219	2	388	hry	Vivamus euismod urna. Nullam lobortis quam a felis	lectus ante dictum mi, ac mattis velit justo nec ante. Maecenas	0
733	147	189	2	352	kniha	Cum sociis natoque penatibus et magnis dis parturient montes, nascetur	Suspendisse non leo. Vivamus nibh	1
573	446	279	3	509	filmy	velit justo nec ante. Maecenas mi	lacus. Quisque imperdiet, erat nonummy	0
41	174	218	1	503	filmy	ut eros non enim commodo hendrerit. Donec porttitor tellus non	ultrices sit amet, risus. Donec nibh enim, gravida sit amet, dapibus id,	1
397	28	39	11	113	hry	aliquam iaculis, lacus pede sagittis	Integer mollis. Integer tincidunt aliquam	0
115	288	91	9	108	hry	fermentum metus. Aenean sed pede nec ante	lorem, eget mollis lectus pede et risus. Quisque libero lacus, varius et,	1
300	388	141	1	511	filmy	Mauris blandit enim consequat purus.	quis accumsan convallis, ante lectus convallis est, vitae sodales nisi magna sed dui.	0
957	207	105	10	21	hry	porttitor interdum. Sed auctor odio a purus. Duis elementum,	egestas ligula. Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque neque.	1
632	117	29	9	283	hry	quam. Pellentesque habitant morbi tristique	aliquet odio. Etiam ligula tortor, dictum eu, placerat	0
83	32	201	9	200	filmy	vel pede blandit congue. In scelerisque scelerisque dui.	felis orci, adipiscing non, luctus sit amet, faucibus ut, nulla. Cras eu tellus	1
493	306	278	12	409	filmy	lectus rutrum urna, nec	orci sem eget massa. Suspendisse eleifend.	0
584	422	220	12	230	hry	elit. Curabitur sed tortor.	Sed auctor odio a purus. Duis elementum, dui quis accumsan convallis, ante	1
192	325	282	6	315	filmy	mauris sit amet lorem semper auctor. Mauris vel turpis. Aliquam	egestas, urna justo faucibus lectus, a sollicitudin orci sem	0
908	224	276	10	148	hry	lobortis risus. In mi	Cras lorem lorem, luctus ut, pellentesque eget, dictum placerat, augue. Sed molestie. Sed id	1
634	265	101	5	115	kniha	Suspendisse tristique neque venenatis lacus. Etiam bibendum fermentum	diam eu dolor egestas rhoncus. Proin nisl sem, consequat nec,	0
20	159	133	12	121	kniha	non dui nec urna	elementum, dui quis accumsan convallis, ante lectus convallis	1
110	107	222	2	162	kniha	aliquet. Phasellus fermentum convallis ligula.	dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices sit amet, risus.	0
566	394	31	5	203	kniha	diam vel arcu. Curabitur ut odio vel est tempor	Morbi non sapien molestie orci tincidunt adipiscing. Mauris molestie pharetra nibh.	1
330	432	166	2	212	hry	Donec tincidunt. Donec vitae erat vel pede	porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est.	0
807	402	243	11	287	kniha	pede sagittis augue, eu tempor erat neque non quam. Pellentesque	tempus, lorem fringilla ornare placerat, orci lacus vestibulum lorem,	1
692	436	264	11	131	kniha	porta elit, a feugiat tellus	euismod et, commodo at, libero. Morbi	0
176	338	116	5	48	filmy	orci lacus vestibulum lorem, sit amet ultricies sem magna	q.lMsmrceuatcese.ra  soesuqvi sid  te ,antiuas,lumN eeeu ustubnls 	1
933	277	212	11	201	hry	et pede. Nunc sed orci lobortis augue scelerisque mollis.	Nunc lectus pede, ultrices a, auctor non,	0
80	196	274	1	413	filmy	tristique senectus et netus et malesuada	Curabitur egestas nunc sed libero. Proin	1
503	341	170	2	462	hry	Aliquam tincidunt, nunc ac mattis ornare, lectus	eusr.caitsrinteom g,e uDve n scbh  rnhieIntoa	0
419	391	146	2	350	filmy	metus. Vivamus euismod urna. Nullam	sed, est. Nunc laoreet lectus quis massa. Mauris vestibulum, neque	1
523	96	179	3	487	kniha	nibh dolor, nonummy ac, feugiat non, lobortis	inceptos hymenaeos. Mauris ut quam vel sapien imperdiet ornare. In faucibus. Morbi vehicula. Pellentesque	0
221	274	35	6	190	filmy	blandit viverra. Donec tempus, lorem	ligula. Nullam enim. Sed nulla ante, iaculis nec, eleifend non, dapibus	1
474	282	161	12	102	filmy	Cras vehicula aliquet libero. Integer in magna. Phasellus	dictum eu, placerat eget, venenatis	0
785	174	211	11	426	filmy	diam lorem, auctor quis, tristique	tincidunt, nunc ac mattis ornare, lectus ante dictum mi, ac mattis velit justo nec	1
937	404	162	6	382	kniha	accumsan neque et nunc. Quisque	Aliquam auctor, velit eget laoreet posuere, enim nisl elementum purus, accumsan interdum libero	0
802	99	145	2	412	hry	ars cau nNuse imild.aaaM parM..trgsa t etinallss uelefeiuu euillaq	id ante dictum cursus. Nunc mauris elit,	1
375	406	264	12	320	filmy	velit eu sem. Pellentesque ut ipsum ac	non, vestibulum nec, euismod in, dolor. Fusce feugiat. Lorem ipsum dolor sit amet, consectetuer adipiscing	0
316	143	83	5	311	hry	feugiat metus sit amet	nunc risus varius orci, in consequat enim	1
530	307	133	7	324	hry	Mauris magna. Duis dignissim tempor arcu.	lectus sit amet luctus vulputate, nisi sem semper erat, in consectetuer	0
541	410	35	12	418	kniha	erat. Sed nunc est, mollis non, cursus non, egestas	ac, eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer urna. Vivamus molestie dapibus ligula. Aliquam	1
7	270	183	10	457	milfy	Fusce feugiat. Lorem ipsum dolor sit amet, consectetuer	lobortis quis, pede. Suspendisse dui.	0
346	61	42	5	495	filmy	justo faucibus lectus, a sollicitudin	quis turpis vitae purus gravida sagittis. Duis	1
810	126	184	4	254	akinh	Suspendisse sagittis. Nullam vitae diam. Proin dolor. Nulla	augue ac ipsum. Phasellus vitae mauris sit amet lorem semper auctor. Mauris vel turpis.	0
46	415	197	4	156	filmy	ut aliquam iaculis, lacus pede sagittis augue,	parturient montes, nascetur ridiculus mus. Proin vel arcu	1
431	361	275	3	102	kniha	a feugiat tellus lorem eu metus. In lorem. Donec elementum,	mollis dui, in sodales elit erat vitae risus. Duis a	0
449	101	82	11	69	hry	eu odio tristique pharetra. Quisque ac libero nec ligula consectetuer	aliquet libero. Integer in magna. Phasellus dolor elit, pellentesque	1
525	42	260	8	79	kniha	tristique senectus et netus et malesuada	augue scelerisque mollis. Phasellus libero mauris, aliquam eu, accumsan sed, facilisis	0
19	251	171	2	48	hry	felis purus ac tellus.	id, libero. Donec consectetuer mauris id sapien. Cras	1
278	378	101	2	340	kniha	Nulla eget metus eu erat semper	vitae semper egestas, urna justo faucibus lectus,	0
877	230	153	2	306	filmy	se dlaueluueono.stu imr secliNe t oged  erisirplse ocb.qc	velit justo nec ante. Maecenas mi	1
442	271	84	6	488	filmy	lacus. Etiam bibendum fermentum metus.	Pellentesque tincidunt tempus risus. Donec egestas. Duis ac arcu.	0
564	336	16	3	384	filmy	tar ttreoedruu I.oCrnrtg eibs	ligula consectetuer rhoncus. Nullam velit dui, semper et, lacinia vitae, sodales at, velit.	1
850	219	261	10	304	filmy	orci lacus vestibulum lorem, sit amet ultricies sem magna	vel quam dignissim pharetra. Nam ac nulla. In tincidunt congue turpis. In condimentum.	0
689	337	132	5	494	kniha	metus. Vivamus euismod urna. Nullam	aliquam arcu. Aliquam ultrices iaculis odio. Nam interdum enim non nisi. Aenean eget	1
310	244	131	3	353	filmy	sed orci lobortis augue scelerisque mollis. Phasellus libero mauris, aliquam	dolor dolor, tempus non, lacinia at, iaculis quis, pede. Praesent	0
658	4	226	6	195	kniha	quam. Pellentesque habitant morbi tristique	posuere cubilia Curae	1
369	168	226	6	349	filmy	ac mattis ornare, lectus ante dictum mi, ac mattis velit	Etiam laoreet, libero et tristique pellentesque,	0
563	387	86	9	495	filmy	ultricies dignissim lacus. Aliquam rutrum lorem	dictum eu, placerat eget, venenatis	1
575	6	128	3	369	kniha	sem molestie sodales. Mauris blandit enim consequat purus. Maecenas libero	est arcu ac orci. Ut semper pretium neque.	0
554	237	42	11	231	filmy	amet, consectetuer adipiscing elit. Curabitur sed	rhoncus. Nullam velit dui, semper et, lacinia vitae, sodales at, velit. Pellentesque ultricies dignissim lacus.	1
377	74	85	11	69	filmy	elementum, dui quis accumsan convallis, ante	sit amet ornare lectus justo eu arcu.	0
223	342	35	3	345	kniha	Maecenas iaculis aliquet diam. Sed diam lorem,	In ornare sagittis felis. Donec tempor, est ac mattis semper, dui lectus rutrum urna, nec	1
396	201	33	2	138	filmy	Nunc laoreet lectus quis massa. Mauris vestibulum, neque sed dictum	eu, ligula. Aenean euismod mauris eu elit. Nulla facilisi. Sed neque. Sed eget lacus.	0
424	385	74	5	448	kniha	eu tellus eu augue porttitor interdum. Sed auctor	ut lacus. Nulla tincidunt, neque vitae semper egestas, urna	1
862	434	7	5	109	filmy	Curabitur massa. Vestibulum accumsan neque et	Donec dignissim magna a tortor. Nunc commodo auctor velit. Aliquam	0
189	88	244	12	364	kniha	turpis egestas. Fusce aliquet magna a neque. Nullam	pharetra sed, hendrerit a, arcu. Sed et libero. Proin mi.	1
762	150	233	9	151	filmy	massa rutrum magna. Cras	velit justo nec ante. Maecenas mi	0
579	109	168	11	35	hknia	feugiat metus sit amet	congue. In scelerisque scelerisque dui. Suspendisse ac metus vitae velit	1
493	309	59	4	220	filmy	eget, venenatis a, magna. Lorem ipsum dolor	dignissim. Maecenas ornare egestas ligula. Nullam feugiat	0
23	256	62	1	310	kniha	metus. In lorem. Donec elementum,	Morbi non sapien molestie orci tincidunt adipiscing. Mauris molestie pharetra nibh.	1
