id_faktura,id_zamestnanec,id_tovar,id_zakaznik,id_cas,id_pobocka,suma,naklady,vybavenie,poznamka,prevzatie,platba,stav_objednavky
90,25,259,67,919,6,15.1418210007,73.0980725493,1,aliquam eros turpis non enim. Mauris,kurier,zaplatena,Pripravuje sa
532,43,199,362,88,6,16.4580258541,81.6116846725,1,"sit amet, consectetuer adipiscing elit. Aliquam",dobierka,nezaplatena,Prijata
826,163,389,455,859,4,53.2342426013,80.4165224684,0,"quis accumsan convallis, ante lectus convallis",kurier,nezaplatena,Zrusena
534,152,428,453,130,2,874.7213431634,72.329406389,0,at arcu. Vestibulum,kurier,nezaplatena,Prijata
43,188,279,301,245,9,697.6188318804,2.2459749179,0,rhoncus. Proin nisl,kurier,zaplatena,Vybavena
948,55,222,204,345,12,66.8266995344,243.3531023562,1,eu sem. Pellentesque,osobny_odber,nezaplatena,Zrusena
1793,255,450,162,180,10,29.2131357826,29.528712756,1,non sapien molestie orci tincidunt,osobny_odber,zaplatena,Vybavena
1705,123,43,127,992,10,79.3543068226,364.1814137343,0,enim. Nunc ut erat. Sed nunc,kurier,nezaplatena,Prijata
670,52,126,112,541,6,974.7816827148,707.3192976415,1,et netus et malesuada fames,osobny_odber,zaplatena,Prijata
34,203,443,458,31,4,34.9657815415,300.8850226644,0,Nullam nisl. Maecenas malesuada fringilla est.,osobny_odber,zaplatena,Prijata
1271,53,429,46,880,4,928.1399524771,622.3480643705,1,"Duis risus odio, auctor vitae,",kurier,zaplatena,Vybavena
707,94,325,48,220,2,525.1910574734,51.0881644813,0,"mauris, rhoncus id, mollis nec, cursus",dobierka,zaplatena,Zrusena
1391,81,16,396,473,3,801.4922537841,49.9711721577,1,"ultrices sit amet, risus. Donec",kurier,zaplatena,Zrusena
226,5,67,228,688,12,82.3606853373,612.9532903433,1,odio. Nam interdum enim,osobny_odber,zaplatena,Vybavena
1835,39,270,209,575,6,10.1956628729,20.7038908359,1,cubilia Curae; Phasellus ornare.,osobny_odber,nezaplatena,Odoslana
1726,149,375,42,870,11,368.089991156,28.3632455813,1,ridiculus mus. Donec,dobierka,zaplatena,Zrusena
928,94,423,201,157,7,3.1698426697,7.5740314135,1,urna et arcu imperdiet,kurier,nezaplatena,Vybavena
273,168,405,257,735,3,40.3880407102,389.9268178269,0,vitae aliquam eros,osobny_odber,nezaplatena,Vybavena
1312,183,181,279,475,9,946.8407663517,137.707004277,0,eu turpis. Nulla,kurier,nezaplatena,Zrusena
452,200,13,459,591,2,484.5452336594,55.5130600138,1,nec tempus mauris erat eget,dobierka,nezaplatena,Zrusena
1965,120,118,10,554,9,98.1722326018,19.9560656492,0,Proin vel nisl. Quisque fringilla euismod,osobny_odber,nezaplatena,Vybavena
218,19,244,426,708,1,179.9026178196,49.4105251366,0,"sit amet, consectetuer adipiscing elit. Aliquam",osobny_odber,zaplatena,Vybavena
1340,170,319,352,622,4,64.3158977851,530.146739725,0,natoque penatibus et,osobny_odber,nezaplatena,Zrusena
28,30,134,123,597,4,40.0036671199,55.9103851067,1,"risus. Donec nibh enim, gravida",kurier,nezaplatena,Vybavena
1027,64,180,227,964,1,247.8071912192,740.919831628,1,Sed auctor odio,dobierka,zaplatena,Prijata
2,87,25,287,185,5,511.3415680826,80.1808019355,1,vitae aliquam eros,kurier,zaplatena,Vybavena
403,229,4,236,912,8,66.8266995344,67.8676300216,0,vulputate ullamcorper magna. Sed,kurier,zaplatena,Zrusena
696,42,106,293,158,8,798.0259400792,2.8528584028,1,"fringilla, porttitor vulputate, posuere vulputate, lacus.",kurier,zaplatena,Odoslana
1880,74,407,270,774,9,775.5693960935,10.7597393403,1,non enim commodo hendrerit. Donec,kurier,zaplatena,Prijata
1256,209,190,88,116,6,126.1037867516,229.0485267062,1,nec ante blandit viverra.,osobny_odber,zaplatena,Prijata
1692,183,434,515,253,1,270.3923359513,717.2420402057,0,ut lacus. Nulla,kurier,nezaplatena,Odoslana
1070,186,282,242,871,4,160.9500017948,38.53031551,1,"Suspendisse dui. Fusce diam nunc,",osobny_odber,nezaplatena,Pripravuje sa
1898,280,157,476,990,3,706.7515114322,787.2492088471,1,sit amet ultricies sem,osobny_odber,nezaplatena,Odoslana
1222,172,106,129,471,1,768.4900658205,50.7847651932,1,"tincidunt orci quis lectus. Nullam suscipit,",osobny_odber,nezaplatena,Pripravuje sa
1407,280,377,388,424,11,47.4313987419,73.0980725493,0,quam. Pellentesque habitant morbi,osobny_odber,nezaplatena,Prijata
859,167,271,248,798,6,14.4474455155,877.3035144433,0,Praesent eu nulla at sem molestie,kurier,zaplatena,Pripravuje sa
861,191,413,34,898,5,379.8663909547,810.280580353,1,urna et arcu imperdiet,kurier,nezaplatena,Prijata
1962,270,327,443,992,12,11.5349931642,86.7298456142,1,"semper erat, in consectetuer ipsum nunc",kurier,zaplatena,Prijata
1825,183,426,243,678,3,82.4534252286,450.0610277988,0,Vivamus sit amet risus.,osobny_odber,nezaplatena,Prijata
1827,241,31,306,996,7,91.6896018665,30.8089402551,1,Pellentesque ut ipsum ac,kurier,zaplatena,Prijata
1737,53,314,305,363,11,795.5833934248,54.4118807372,1,eget odio. Aliquam vulputate,dobierka,zaplatena,Vybavena
873,142,375,449,958,3,678.9521854371,53.0831142655,0,Nulla semper tellus id nunc interdum,osobny_odber,nezaplatena,Pripravuje sa
591,168,233,188,499,10,874.7213431634,71.4188761404,0,id ante dictum,dobierka,zaplatena,Zrusena
1261,145,396,303,664,12,69.4643477909,56.0082993563,0,mi. Aliquam gravida mauris ut,kurier,nezaplatena,Vybavena
1561,240,234,470,443,2,1.1580908671,319.5575119928,0,"Etiam ligula tortor,",kurier,nezaplatena,Zrusena
1153,227,218,392,143,9,749.6387008578,809.6588564571,0,"lacus vestibulum lorem, sit amet ultricies",dobierka,nezaplatena,Zrusena
306,10,213,155,342,11,90.398767218,144.8550016154,0,"pretium et, rutrum",osobny_odber,nezaplatena,Pripravuje sa
675,182,418,227,229,8,830.1949664019,2.6998318825,1,sapien. Aenean massa. Integer vitae nibh.,kurier,nezaplatena,Pripravuje sa
1625,72,261,307,821,7,17.2047024127,427.0820209757,1,"et, rutrum non, hendrerit id,",dobierka,zaplatena,Vybavena
1698,22,99,306,439,5,79.810035415,460.2074112743,0,"eleifend, nunc risus varius orci,",osobny_odber,zaplatena,Zrusena
1938,225,154,245,85,2,67.8517083172,14.30457565,0,non arcu. Vivamus sit amet risus.,kurier,zaplatena,Zrusena
1147,144,447,516,186,5,401.5116482042,3.5897838883,1,pharetra. Quisque ac libero nec ligula,osobny_odber,nezaplatena,Vybavena
1506,94,27,129,251,9,41.5857505519,894.1483234987,1,nisl. Quisque fringilla euismod enim. Etiam,dobierka,zaplatena,Prijata
1317,106,431,483,397,1,628.4657586366,512.2667191084,1,"quis, pede. Suspendisse dui. Fusce",kurier,nezaplatena,Pripravuje sa
1138,169,355,291,495,7,63.6974934023,1.0422817804,1,arcu. Vestibulum ante ipsum primis in,kurier,nezaplatena,Vybavena
166,239,251,102,364,6,46.3880590629,58.2589390548,0,non sapien molestie orci tincidunt,osobny_odber,zaplatena,Zrusena
1660,27,171,61,712,3,88.5139494203,39.2697088374,0,"Maecenas mi felis, adipiscing fringilla,",osobny_odber,nezaplatena,Zrusena
207,201,400,109,729,2,706.7515114322,85.7847579522,1,"ultrices sit amet, risus.",osobny_odber,nezaplatena,Vybavena
1441,130,37,149,339,10,87.2079356574,341.8797518592,0,"vestibulum, neque sed dictum eleifend,",osobny_odber,nezaplatena,Zrusena
1716,33,412,389,99,12,95.8268489689,48.8678722177,0,mus. Aenean eget magna.,kurier,zaplatena,Vybavena
991,181,127,55,892,3,751.8517812714,684.4646916725,1,"et, eros. Proin ultrices.",kurier,nezaplatena,Prijata
1019,280,331,204,735,4,49.587854417,612.9532903433,0,Class aptent taciti sociosqu ad litora,kurier,nezaplatena,Zrusena
782,238,62,279,552,10,232.1880292147,554.7332799062,0,"euismod in, dolor. Fusce feugiat.",osobny_odber,zaplatena,Vybavena
1310,69,39,348,986,6,551.3452352025,84.3875708012,0,"Cras lorem lorem, luctus ut, pellentesque",dobierka,zaplatena,Pripravuje sa
1857,147,263,418,343,11,140.3827150352,71.2490992667,1,"porta elit, a feugiat tellus lorem",osobny_odber,nezaplatena,Vybavena
884,116,228,211,667,10,160.9500017948,676.6666031443,1,sodales elit erat,kurier,nezaplatena,Prijata
1717,196,383,424,866,10,74.5252847206,12.6697067264,0,"velit egestas lacinia. Sed congue, elit",dobierka,zaplatena,Pripravuje sa
935,161,435,524,778,2,768.1613825262,830.5489241146,1,enim. Curabitur massa. Vestibulum,dobierka,nezaplatena,Zrusena
690,158,253,360,63,6,158.5934688337,430.4076387081,1,"et magnis dis parturient montes, nascetur",kurier,zaplatena,Odoslana
1191,220,179,355,21,11,175.2444859594,171.0769177414,0,"auctor quis, tristique",kurier,nezaplatena,Pripravuje sa
590,29,215,35,429,10,25.5561052356,47.199050677,1,Duis dignissim tempor arcu. Vestibulum ut,kurier,zaplatena,Vybavena
997,175,287,39,961,6,86.3952329382,38.4847268835,1,luctus lobortis. Class aptent taciti,dobierka,nezaplatena,Prijata
826,164,98,80,116,11,99.3780076504,73.3542890148,0,Suspendisse non leo. Vivamus nibh,dobierka,nezaplatena,Pripravuje sa
536,83,205,401,230,7,40.3778569307,174.2042196449,1,Vivamus sit amet risus.,osobny_odber,zaplatena,Zrusena
1715,75,315,517,155,6,42.0755682979,74.0068067657,0,varius. Nam porttitor scelerisque,kurier,zaplatena,Zrusena
861,218,225,4,927,7,49.587854417,42.6882588677,1,"et, eros. Proin ultrices.",osobny_odber,zaplatena,Zrusena
1681,198,159,214,337,10,184.0606047772,652.3921413347,1,"dui. Fusce diam nunc,",kurier,zaplatena,Odoslana
1767,133,33,421,133,1,72.2375011072,26.2918222044,0,"pretium et, rutrum",dobierka,nezaplatena,Zrusena
1169,156,110,507,674,9,52.4433896411,88.3550093416,0,"at auctor ullamcorper, nisl",osobny_odber,nezaplatena,Vybavena
855,156,302,3,347,1,13.5822379962,585.2616657503,1,Aenean euismod mauris eu,kurier,zaplatena,Odoslana
1123,124,123,250,486,6,326.6589851119,13.6276389007,0,Vivamus sit amet risus. Donec,osobny_odber,nezaplatena,Prijata
783,74,295,389,419,10,23.8512075506,31.4692033874,0,vel nisl. Quisque fringilla euismod enim.,kurier,nezaplatena,Prijata
181,141,158,423,890,3,287.6939522102,747.1754697617,1,"Phasellus nulla. Integer vulputate,",kurier,nezaplatena,Odoslana
1923,69,4,142,849,6,137.4680851586,808.470072085,1,metus. Aenean sed pede,osobny_odber,zaplatena,Vybavena
70,240,63,385,69,2,54.5411475003,398.4316935763,0,sit amet ultricies sem,osobny_odber,nezaplatena,Pripravuje sa
1487,22,137,522,495,7,99.3265409023,68.821659456,0,"Aliquam ornare, libero",dobierka,nezaplatena,Prijata
169,245,393,31,546,6,805.9592642821,724.9499398749,1,Curabitur egestas nunc,kurier,zaplatena,Pripravuje sa
107,45,34,475,357,6,74.5252847206,86.7298456142,1,"porta elit, a feugiat tellus lorem",kurier,nezaplatena,Vybavena
42,159,304,367,508,6,756.3813999295,280.471398728,1,Nulla semper tellus id nunc,osobny_odber,nezaplatena,Vybavena
1204,226,244,44,636,2,148.0460409075,636.076360289,0,Duis ac arcu. Nunc mauris. Morbi,dobierka,zaplatena,Prijata
1855,37,442,318,916,9,888.0042843521,31.908978587,0,Fusce fermentum fermentum arcu. Vestibulum ante,kurier,zaplatena,Vybavena
661,202,161,372,899,4,26.1176642962,636.076360289,0,"elit. Etiam laoreet, libero et tristique",osobny_odber,zaplatena,Zrusena
159,87,333,521,346,5,795.5833934248,52.254236578,0,eget odio. Aliquam vulputate,osobny_odber,zaplatena,Prijata
1230,121,367,19,839,5,12.0145358145,26.2918222044,0,"Maecenas mi felis, adipiscing fringilla,",dobierka,zaplatena,Zrusena
798,179,32,312,85,2,9.619878931,58.2297777012,0,tincidunt dui augue eu tellus. Phasellus,osobny_odber,nezaplatena,Prijata
743,110,227,3,573,8,90.6414876226,18.1392335286,1,lobortis augue scelerisque mollis. Phasellus libero,kurier,nezaplatena,Pripravuje sa
343,79,367,56,90,8,75.5150516517,89.4402068853,0,"Donec felis orci, adipiscing non, luctus",kurier,zaplatena,Prijata
47,251,106,489,650,6,996.9244571403,17.8608521679,0,senectus et netus et malesuada fames,kurier,zaplatena,Prijata
1762,254,401,373,167,11,52.1014849655,55.4256829061,1,ligula. Donec luctus aliquet odio.,kurier,zaplatena,Prijata
1327,7,325,246,112,3,54.6299532056,448.3052667696,0,volutpat. Nulla dignissim. Maecenas ornare egestas,osobny_odber,zaplatena,Zrusena
1379,11,67,498,78,1,10.1956628729,37.8680114681,1,"parturient montes, nascetur ridiculus mus.",osobny_odber,nezaplatena,Odoslana
654,177,45,267,952,1,34.0104509611,721.3430284057,1,varius. Nam porttitor scelerisque,kurier,zaplatena,Odoslana
1732,174,143,207,454,6,97.7953192312,33.6527694203,0,"id, erat. Etiam vestibulum massa",kurier,zaplatena,Vybavena
1666,127,23,322,465,1,650.2907397226,3.5897838883,0,"et, rutrum non, hendrerit id,",osobny_odber,zaplatena,Prijata
1725,132,449,283,659,7,85.2410214953,1.099197669,1,pretium neque. Morbi,kurier,nezaplatena,Pripravuje sa
901,169,158,237,351,9,110.4927021079,10.385986967,0,Vivamus sit amet risus.,dobierka,zaplatena,Vybavena
1072,209,429,238,776,1,293.9067431726,81.6926308488,0,enim. Etiam gravida molestie arcu.,osobny_odber,nezaplatena,Prijata
1910,41,364,288,761,3,59.5709082205,549.398275651,0,"blandit viverra. Donec tempus, lorem fringilla",kurier,zaplatena,Odoslana
527,240,205,289,432,9,34.0104509611,81.6116846725,0,aptent taciti sociosqu,osobny_odber,zaplatena,Vybavena
316,138,64,323,35,8,525.1910574734,650.1944197342,0,mus. Proin vel arcu eu,osobny_odber,zaplatena,Prijata
546,82,413,490,758,3,326.6589851119,81.5773388604,0,lacus. Cras interdum. Nunc sollicitudin commodo,dobierka,nezaplatena,Odoslana
1265,203,360,405,358,7,18.5579060111,100.3872543108,1,neque venenatis lacus. Etiam bibendum,osobny_odber,zaplatena,Odoslana
1816,97,341,266,678,7,10.7704391703,627.8569486924,0,non enim commodo hendrerit. Donec,dobierka,zaplatena,Odoslana
839,22,354,377,324,3,29.2131357826,208.9692262933,1,"consequat nec, mollis",dobierka,zaplatena,Zrusena
1671,268,424,390,446,5,61.6811777931,779.7630805057,0,"adipiscing non, luctus sit amet,",osobny_odber,zaplatena,Odoslana
731,207,156,348,834,10,281.4808338881,55.4256829061,0,imperdiet ornare. In faucibus. Morbi,dobierka,zaplatena,Odoslana
1211,253,80,130,8,10,160.9500017948,698.0124564841,0,sapien. Aenean massa. Integer vitae nibh.,kurier,nezaplatena,Zrusena
83,270,231,423,33,2,56.4275168814,86.2484970968,0,"vulputate dui, nec tempus",osobny_odber,nezaplatena,Odoslana
1177,175,355,244,407,5,525.1910574734,54.6730394242,0,adipiscing. Mauris molestie pharetra nibh.,kurier,zaplatena,Prijata
1325,220,301,294,111,1,355.0639022142,356.5927068237,0,eget ipsum. Suspendisse sagittis. Nullam,kurier,nezaplatena,Pripravuje sa
1778,114,194,94,700,5,148.0460409075,787.2492088471,0,enim. Nunc ut erat. Sed,kurier,zaplatena,Pripravuje sa
1252,70,183,430,703,3,628.4657586366,6.8839854095,1,nulla. Cras eu tellus eu,osobny_odber,zaplatena,Pripravuje sa
1695,170,170,457,81,7,112.8816059791,14.5057178568,0,id ante dictum cursus.,dobierka,zaplatena,Pripravuje sa
1430,197,59,220,547,2,281.4808338881,39.7855024505,0,a odio semper cursus.,osobny_odber,nezaplatena,Pripravuje sa
959,245,1,433,798,5,456.1839024536,49.0870327502,1,Pellentesque tincidunt tempus risus.,dobierka,zaplatena,Pripravuje sa
1932,86,423,188,248,1,99.3780076504,18.7044933205,0,pede blandit congue.,dobierka,zaplatena,Odoslana
397,189,286,205,215,11,417.535089422,515.2497156523,0,"dui. Fusce aliquam,",kurier,nezaplatena,Vybavena
1529,121,325,418,593,3,56.1291869264,337.6141414046,1,Aliquam gravida mauris,dobierka,zaplatena,Zrusena
201,151,87,102,57,1,697.9949534871,80.1808019355,0,"nec, imperdiet nec, leo.",kurier,zaplatena,Zrusena
256,6,165,152,475,6,22.7567390073,96.1803599261,0,eget lacus. Mauris non dui nec,dobierka,zaplatena,Odoslana
559,135,219,274,573,6,396.214118693,787.2492088471,0,ultrices. Vivamus rhoncus. Donec,osobny_odber,nezaplatena,Vybavena
1081,61,56,509,327,12,944.0339254215,750.1242945436,1,ipsum primis in faucibus orci luctus,kurier,nezaplatena,Zrusena
888,92,199,232,330,10,595.7735236734,61.0665374855,0,ligula. Donec luctus aliquet odio.,osobny_odber,zaplatena,Odoslana
925,142,147,331,579,9,899.620951619,76.2695534946,0,Curae; Phasellus ornare.,kurier,nezaplatena,Zrusena
1359,208,49,426,622,11,55.9588278644,2.6998318825,1,"ante blandit viverra. Donec tempus,",kurier,nezaplatena,Zrusena
1083,117,274,243,233,6,849.4687904604,59.0024613915,0,suscipit nonummy. Fusce,kurier,nezaplatena,Odoslana
1527,169,425,375,564,6,680.2212768234,695.3181582503,1,nunc interdum feugiat. Sed,kurier,nezaplatena,Odoslana
29,106,409,408,432,7,270.6926944666,530.146739725,1,"mollis non, cursus non, egestas a,",osobny_odber,nezaplatena,Zrusena
1444,242,431,137,327,9,158.5934688337,50.5162682338,0,pede. Suspendisse dui. Fusce,dobierka,zaplatena,Zrusena
909,33,312,41,106,9,97.7953192312,19.7610151162,0,lobortis tellus justo sit amet nulla.,kurier,zaplatena,Prijata
501,114,44,472,456,3,89.0897799283,20.1786380354,1,nec metus facilisis lorem tristique aliquet.,osobny_odber,nezaplatena,Zrusena
791,253,325,319,987,10,7.6492201071,23.5058978666,0,"Cras lorem lorem, luctus ut, pellentesque",kurier,zaplatena,Prijata
1007,74,344,77,252,2,552.2363251075,20.1786380354,0,"dapibus id, blandit",osobny_odber,zaplatena,Vybavena
1112,53,315,262,444,5,999.5216382667,750.1242945436,1,risus. Duis a mi fringilla,osobny_odber,zaplatena,Prijata
1905,225,443,385,261,8,672.9295225814,51.0881644813,1,amet ornare lectus justo,osobny_odber,nezaplatena,Pripravuje sa
862,185,130,398,795,5,122.9034457356,450.0610277988,1,"vulputate, risus a ultricies adipiscing, enim",kurier,nezaplatena,Prijata
391,145,148,404,957,6,722.4382441491,68.821659456,0,"et magnis dis parturient montes, nascetur",dobierka,nezaplatena,Odoslana
646,64,25,245,818,9,243.4524404816,30.1736204932,0,porttitor scelerisque neque. Nullam nisl.,osobny_odber,zaplatena,Odoslana
1569,167,57,215,393,12,330.512016546,779.7630805057,1,netus et malesuada fames ac,osobny_odber,nezaplatena,Prijata
321,122,196,354,27,5,31.3784926198,300.8850226644,0,rhoncus. Proin nisl,dobierka,nezaplatena,Vybavena
1007,143,433,6,624,12,986.4200875163,13.1205442781,0,"ullamcorper, nisl arcu iaculis",osobny_odber,zaplatena,Pripravuje sa
400,209,82,405,412,12,456.5264950506,82.5303856004,0,cursus purus. Nullam,dobierka,zaplatena,Zrusena
771,96,444,114,430,9,855.5172630586,280.471398728,0,arcu. Morbi sit amet,osobny_odber,nezaplatena,Prijata
1156,196,9,241,746,3,99.9618379865,410.6732733082,0,varius. Nam porttitor scelerisque neque.,kurier,nezaplatena,Zrusena
104,191,13,9,859,9,970.5735589378,80.5694028921,1,nec luctus felis purus,kurier,nezaplatena,Odoslana
430,151,220,445,933,7,36.2559407484,46.3131369883,1,id enim. Curabitur massa.,kurier,zaplatena,Odoslana
1168,54,197,235,684,7,7.7338680159,223.4522878658,0,Curae; Phasellus ornare. Fusce,kurier,zaplatena,Vybavena
1335,50,16,506,748,5,55.341240624,53.4950666595,0,"quis, pede. Suspendisse dui. Fusce",kurier,zaplatena,Pripravuje sa
885,24,261,482,469,11,99.9618379865,1.0422817804,1,arcu. Vestibulum ante ipsum primis in,kurier,zaplatena,Prijata
1879,113,37,264,386,3,373.8707383163,801.5950569883,0,a odio semper cursus.,osobny_odber,zaplatena,Vybavena
1700,279,26,447,481,1,287.6939522102,86.5294785239,0,"rhoncus. Nullam velit dui,",dobierka,zaplatena,Zrusena
800,2,330,298,28,12,190.0854641572,101.5934453812,0,luctus aliquet odio. Etiam,osobny_odber,zaplatena,Zrusena
1251,127,342,377,37,2,10.4769689962,56.0082993563,1,"sed dictum eleifend, nunc risus varius",kurier,nezaplatena,Odoslana
876,263,407,177,236,2,680.2212768234,436.0907102935,0,"lectus quis massa. Mauris vestibulum, neque",dobierka,nezaplatena,Odoslana
1972,37,145,140,757,3,32.6424633618,698.0124564841,0,pede. Suspendisse dui. Fusce,dobierka,zaplatena,Zrusena
413,64,194,100,730,8,415.627499111,769.9655367527,1,"id, erat. Etiam vestibulum massa rutrum",dobierka,nezaplatena,Vybavena
350,114,345,390,848,9,84.2481615953,310.5526075233,0,urna. Ut tincidunt,dobierka,zaplatena,Zrusena
926,269,268,526,254,9,456.3036370091,72.329406389,1,eu odio tristique,dobierka,zaplatena,Zrusena
